uid,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,created,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state
17122dbaabb1a9,Alameda Cnty CA-Glenn Dyer Jail,Alameda County CA-Juvenile Justice,,CA,GTL,,2021-04-04T13:46:32.348Z,false,,Glenn Dyer Detention Facility,"550 6th St, Oakland, CA 94607, United States",-122.2773658,37.8001006,Alameda County,ChIJdeq157mAj4AR5HuI_TRIzQE,CA
9c561c36d4d7fd,Alameda County CA-Juvenile Justice,Alameda County CA-Juvenile Justice,,CA,GTL,,2021-04-04T13:46:35.986Z,false,,Alameda County Juvenile Justice Center,"2500 Fairmont Dr, San Leandro, CA 94578, United States",-122.1183139,37.7156472,Alameda County,ChIJa_1vryiOj4ARVkkr9B4oFuo,CA
5c895c10138fe4,Alameda Cnty CA-Camp Sweeney,"Alameda County, CA",,CA,GTL,,2021-04-04T13:46:40.950Z,false,,Camp Sweeney,"2600 Fairmont Dr, San Leandro, CA 94578, United States",-122.1158419,37.7126557,Alameda County,ChIJFa86at-Rj4ARHYfET2O3ekk,CA
5e3c3f87e665cf,Alameda Cnty CA-Glenn Dyer Jail,"Alameda County, CA",,CA,GTL,,2021-04-04T13:46:45.542Z,false,,Glenn Dyer Detention Facility,"550 6th St, Oakland, CA 94607, United States",-122.2773658,37.8001006,Alameda County,ChIJdeq157mAj4AR5HuI_TRIzQE,CA
72ed96bd2ed0b6,"Alameda County, CA","Alameda County, CA",,CA,GTL,,2021-04-04T13:46:49.920Z,false,,Alameda County,"Alameda County, CA, USA",-121.7195459,37.6016892,Alameda County,ChIJWRd5NDfyj4ARc30TGxHHxmg,CA
0a88cc28fb2472,California Dept of Corrections and Rehabilitation,California Dept of Corrections and Rehabilitation,,CA,GTL,,2021-04-04T13:46:55.725Z,false,,California Department of Corrections and Rehabilitation,"1515 S St #101n, Sacramento, CA 95811, United States",-121.4900776,38.5686512,Sacramento County,ChIJkUV3lN_QmoARaDCNUjEN11o,CA
d6ed1c117188e6,Contra Costa CA-Juvenile Hall,Contra Costa CA,,CA,GTL,,2021-04-04T13:52:36.437Z,false,,Contra Costa Juvenile Hall,"202 Glacier Dr, Martinez, CA 94553, United States",-122.0876656,37.9882543,Contra Costa County,ChIJQQx0ztRlhYARsGBYtibX1ms,CA
1788bcc0a667b7,Contra Costa CA-Marsh Creek Detention,Contra Costa CA,,CA,GTL,,2021-04-04T13:52:39.831Z,false,,Marsh Creek Detention Facility,"12000 Marsh Creek Rd, Clayton, CA 94517, United States",-121.8629438,37.89596299999999,Contra Costa County,ChIJsVPOS_n2j4ARuEQh6o5_hZc,CA
3a6c418a9636a0,Contra Costa CA-Martinez Detention,Contra Costa CA,,CA,GTL,,2021-04-04T13:52:43.730Z,false,,Contra Costa County Jail - Martinez Detention Facility,"901 Court St, Martinez, CA 94553, United States",-122.1325706,38.0170222,Contra Costa County,ChIJaWcg3YNvhYARGZHKrtTL80E,CA
77c62a2f8fd631,Contra Costa CA-Orin Allen Youth Rehab,Contra Costa CA,,CA,GTL,,2021-04-04T13:52:47.608Z,false,,Orin Allen Youth Rehabilitation Facility,"4491 Bixler Rd, Byron, CA 94514, United States",-121.618507,37.875777,Contra Costa County,ChIJEVermaQCkIARzsD2yYFvX50,CA
ff770b6b587b69,Contra Costa CA-West County Detention,Contra Costa CA,,CA,GTL,,2021-04-04T13:52:51.306Z,false,,West County Detention Facility,"5555 Giant Hwy, Richmond, CA 94806, United States",-122.3542785,37.9937896,Contra Costa County,ChIJycAPqSd2hYARqSise0GAf9g,CA
ee7fbd080f864a,Federal Bureau of Prisons CA-Atwater USP,,,CA,GTL,,2021-04-04T13:52:55.931Z,false,,,,,,,,CA
9710be973165e2,Federal Bureau of Prisons CA-Dublin FCI,,,CA,GTL,,2021-04-04T13:52:57.790Z,false,,FCI Dublin,"5701 8th St, Dublin, CA 94568, United States",-121.8948984,37.7177416,Alameda County,ChIJS4iEd6Huj4ARU10VzDaBozk,CA
32a69c3526ee9a,Federal Bureau of Prisons CA-Herlong FCI,,,CA,GTL,,2021-04-04T13:52:59.807Z,false,,FCI Herlong,"741-925 Herlong Access Rd A-25, Herlong, CA 96113, United States",-120.1659193,40.1508888,Lassen County,ChIJ7QG973mCnoARd90c_6wMtHA,CA
93e3c9686d579c,Federal Bureau of Prisons CA-Lompoc FCC,,,CA,GTL,,2021-04-04T13:53:01.553Z,false,,Federal Bureau of Prisons,"3901 Klein Blvd, Lompoc, CA 93436, United States",-120.5055489,34.6762683,Santa Barbara County,ChIJGZ9NV5MY7IARRujdvbwc6HY,CA
cbcd198e897043,Federal Bureau of Prisons CA-Los Angeles MDC,,,CA,GTL,,2021-04-04T13:53:03.229Z,false,,Metropolitan Detention Center,"535 Alameda St, Los Angeles, CA 90012, United States",-118.2381802,34.0534468,Los Angeles County,ChIJ45ZwikbGwoARCyRTQE_Su9g,CA
546115122cab96,Federal Bureau of Prisons CA-Mendota FCI,,,CA,GTL,,2021-04-04T13:53:04.925Z,false,,FCI Mendota,"33500 W California Ave, Mendota, CA 93640, United States",-120.3923429,36.7319077,Fresno County,ChIJoxkrqXeRk4AREAmxYOI0auY,CA
a147a8452fee63,Federal Bureau of Prisons CA-San Diego MCC,Federal Bureau of Prisons CA-San Diego MCC,,CA,GTL,,2021-04-04T13:53:06.855Z,false,,Metropolitan Correction Center San Diego,"808 Union St, San Diego, CA 92101, United States",-117.1661649,32.7138871,San Diego County,ChIJiW-E3qlU2YARI3LfF-XXM94,CA
b207f1a4ccb792,USN_CA-USMC Miramar NAVCONBRIG,Federal Bureau of Prisons CA-San Diego MCC,,CA,GTL,,2021-04-04T13:53:08.542Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,CA
3d3c8bcda3374a,USN_HI-USN Pearl Harbor Brig,Federal Bureau of Prisons CA-San Diego MCC,,CA,GTL,,2021-04-04T13:53:10.208Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,CA
ca5a8296b5f86e,Federal Bureau of Prisons CA-Terminal Island FCI,Federal Bureau of Prisons CA-Terminal Island FCI,,CA,GTL,,2021-04-04T13:53:12.758Z,false,,Federal Correctional Institute,"1299 S Seaside Ave, San Pedro, CA 90731, United States",-118.2683423,33.7282512,Los Angeles County,ChIJs-4wo7M33YAR3apoAU2uUR4,CA
a55c3108db490c,USN_CA-USMC Miramar NAVCONBRIG,Federal Bureau of Prisons CA-Terminal Island FCI,,CA,GTL,,2021-04-04T13:53:14.352Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,CA
7c3b140a5a9918,USN_HI-USN Pearl Harbor Brig,Federal Bureau of Prisons CA-Terminal Island FCI,,CA,GTL,,2021-04-04T13:53:15.952Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,CA
d032b8c0de5882,Federal Bureau of Prisons CA-Victorville FCC,Federal Bureau of Prisons CA-Victorville FCC,,CA,GTL,,2021-04-04T13:53:19.377Z,false,,"Federal Correctional Institution (FCI), Victorville","13777 Air Base Rd, Victorville, CA 92394, United States",-117.3648729,34.5670753,San Bernardino County,ChIJNT5S4f5vw4ARMHsV6YrNI1E,CA
5599e76be28fc0,USN_CA-USMC Miramar NAVCONBRIG,Federal Bureau of Prisons CA-Victorville FCC,,CA,GTL,,2021-04-04T13:53:21.210Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,CA
85115e51a6cb47,USN_HI-USN Pearl Harbor Brig,Federal Bureau of Prisons CA-Victorville FCC,,CA,GTL,,2021-04-04T13:53:22.917Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,CA
4eca2e0b90bc5e,Fresno County CA- Main Jail,,,CA,GTL,,2021-04-04T13:53:25.986Z,false,,Fresno County Jail,"1225 M St, Fresno, CA 93721, United States",-119.7897506,36.7382113,Fresno County,ChIJxbpRY6BglIARuB_bEowvwgM,CA
0dffd3864b90d4,Glenn County CA-Jail,,,CA,GTL,,2021-04-04T13:53:29.836Z,false,,Glenn County Jail,"141 S Lassen St, Willows, CA 95988, United States",-122.2000609,39.5197215,Glenn County,ChIJAfAdyRUFg4ARnv8nJ3u4BXc,CA
98efa1c3964589,Humboldt County CA-Juvenile Detention,Humboldt County CA-Regional Detention,,CA,GTL,,2021-04-04T13:53:33.370Z,false,,Humboldt County Probation Department,"2002 Harrison Ave, Eureka, CA 95501, United States",-124.1413663,40.7894024,Humboldt County,ChIJG0g-mcn_01QReWXan_tZPuI,CA
664ca8df88c45a,Humboldt County CA-Regional Detention,Humboldt County CA-Regional Detention,,CA,GTL,,2021-04-04T13:53:36.933Z,false,,Humboldt County Correctional Facility,"826 4th St, Eureka, CA 95501, United States",-124.1621737,40.80282649999999,Humboldt County,ChIJTWmJhXxV0VQR5q3VJ7pbgww,CA
a94b704bacaa5f,Kern County CA-Camp Erwin Owen,Kern County CA,,CA,GTL,,2021-04-04T13:53:41.743Z,false,,Camp Erwin Owen,"14401 Sierra Way, Kernville, CA 93238, United States",-118.428728,35.7686475,Kern County,ChIJzYZhvTIzwIAR27I9QKT_4R4,CA
e87a62aaacfc13,Kern County CA-Crossroad Facility,Kern County CA,,CA,GTL,,2021-04-04T13:53:44.810Z,false,,Kern Crossroads Facility,"17824 Quality Rd, Bakersfield, CA 93308, United States",-119.1156201,35.5052492,Kern County,ChIJKRjGb6Je6oARqMWtduDs9w0,CA
bc992687230367,Kern County CA-Juvenile Hall,Kern County CA,,CA,GTL,,2021-04-04T13:53:48.278Z,false,,Kern County Juvenile Hall,"1831 Ridge Rd, Bakersfield, CA 93305, United States",-118.9718767,35.3861816,Kern County,ChIJKeSZKF9p6oARcUtA4_4PQME,CA
7c1e7a4bd0a032,LA County-Airport Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:53:52.554Z,false,,Airport Courthouse,"11701 La Cienega Blvd, Los Angeles, CA 90045, United States",-118.371315,33.9281959,Los Angeles County,ChIJF_RPf762woARAviKAUqNI40,CA
5703faecbf5f3e,LA County-Alhambra Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:53:56.056Z,false,,Los Angeles County Superior Court,"150 W Commonwealth Ave, Alhambra, CA 91801, United States",-118.1262143,34.09123720000001,Los Angeles County,ChIJSUVwxyXFwoAR46pnKWLp-Yk,CA
d3e5977eadb872,LA County-Altadena Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:53:59.361Z,false,,LA County Sheriff,"780 E Altadena Dr, Altadena, CA 91001, United States",-118.1323255,34.1896188,Los Angeles County,ChIJ0_v4AcPCwoARQ9ath7BR7Z8,CA
c83285700d0c56,LA County-Antelope Valley Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:01.842Z,false,,Michael Antonovich Antelope Valley Courthouse,"42011 4th St W, Lancaster, CA 93534, United States",-118.1379042,34.6471131,Los Angeles County,ChIJV_QiZkBawoARZgLlnDOCLzQ,CA
6368ab079a0442,LA County-Barry J Nidorf Juvenile Hall,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:05.307Z,false,,Barry J. Nidorf Juvenile Hall,"16350 Filbert St, Sylmar, CA 91342, United States",-118.4840137,34.3147412,Los Angeles County,ChIJNZYUHouPwoARYohLP_PbK6w,CA
6238ba5b208047,LA County-Bellflower Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:08.893Z,false,,Bellflower Courthouse,"10025 Flower St, Bellflower, CA 90706, United States",-118.1203142,33.8827765,Los Angeles County,ChIJx06dgaUy3YARi8zEwcLBeks,CA
d16d15025eef80,LA County-Beverly Hills Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:12.867Z,false,,Beverly Hills Courthouse,"9355 Burton Way, Beverly Hills, CA 90210, United States",-118.398134,34.0724983,Los Angeles County,ChIJ2Xbs0AC8woAROOZrJVRfTn4,CA
fba28395612c4c,LA County-Burbank Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:17.039Z,false,,Burbank Courthouse,"300 E Olive Ave, Burbank, CA 91502, United States",-118.3069534,34.1821174,Los Angeles County,ChIJAQBADVGVwoAR5T3VAoX8sGI,CA
4276eb6c56ca49,LA County-Carson Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:20.724Z,false,,L A County Sheriff Department-Carson Station,"21356 S Avalon Blvd, Carson, CA 90745, United States",-118.2632247,33.8343246,Los Angeles County,ChIJlb2xMhg13YARGhUwFJGdmSI,CA
3a2e8d5ca2e2a5,LA County-Central Arraignment Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:24.351Z,false,,Central Arraignment Court,"429 Bauchet St, Los Angeles, CA 90012, United States",-118.2317383,34.0599581,Los Angeles County,ChIJQUiTyULGwoARu-dm9jyT3rs,CA
43efd122a4bddb,LA County-Central Juvenile Hall,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:27.963Z,false,,Central Juvenile Hall,"1605 Eastlake Ave, Los Angeles, CA 90033, United States",-118.2071627,34.0641421,Los Angeles County,ChIJGaLSJ3bGwoARG3TI4x78ki8,CA
bd9f902e15662b,LA County-Century Regional Detention,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:32.429Z,false,,Century Regional Detention Facility,"11705 S Alameda St, Los Angeles, CA 90059, United States",-118.227439,33.9281097,Los Angeles County,ChIJQ3yqIJXLwoARwqiZp91ruOo,CA
e38995ef3cb152,LA County-Century Regional:  pro per,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:35.923Z,false,,Century Regional Detention Facility,"11705 S Alameda St, Los Angeles, CA 90059, United States",-118.227439,33.9281097,Los Angeles County,ChIJQ3yqIJXLwoARwqiZp91ruOo,CA
87784784362b8d,LA County-Cerritos Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:38.612Z,false,,Cerritos Sheriff Station,"18135 Bloomfield Ave, Cerritos, CA 90703, United States",-118.0659753,33.8663011,Los Angeles County,ChIJ3Rs1kv8s3YARNnRm-Y0lNpw,CA
f4b95cb39bfeb5,LA County-Challenger Youth Center,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:42.238Z,false,,LAC Challenger Memorial Youth Camps,"5300 W Ave I, Lancaster, CA 93536, United States",-118.2235014,34.7008275,Los Angeles County,ChIJbUpDkEFDwoAR4haqeEsz_lk,CA
62020b8108dd3e,LA County-Compton Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:45.917Z,false,,La County Superior Court Jury,"200 W Compton Blvd, Compton, CA 90220, United States",-118.2254033,33.8941751,Los Angeles County,ChIJxVILZGzLwoARNP1DfpRIoCA,CA
c866fec94c8dc7,LA County-Compton Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:49.616Z,false,,Los Angeles County Sheriff,"200 W Compton Blvd #404, Compton, CA 90220, United States",-118.2254033,33.8941751,Los Angeles County,ChIJxVILZGzLwoAR_jQFFgbnFbc,CA
3ed53885b8fffb,LA County-Crescenta Valley Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:52.801Z,false,,Crescenta Valley Sheriff's Station,"4554 Briggs Ave, La Crescenta-Montrose, CA 91214, United States",-118.2303951,34.221141,Los Angeles County,ChIJg_UEakfqwoARrdg2m3wgtsY,CA
d10a4dd435dee9,LA County-Downey Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:56.155Z,false,,Downey Courthouse,"7500 Imperial Hwy, Downey, CA 90242, United States",-118.1600807,33.927294,Los Angeles County,ChIJH8_JH1XMwoARkeIasAtd-Lg,CA
8d1ef462c6c2d3,LA County-East LA Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:54:59.635Z,false,,East Los Angeles County Sheriff's Patrol Station,"5019 E 3rd St, East Los Angeles, CA 90022, United States",-118.1577683,34.0343921,Los Angeles County,ChIJ2aLC8J3PwoARmf0SkBEPkMM,CA
bb9c2a3fc3e770,LA County-East Lost Angeles Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:03.121Z,false,,East Los Angeles Courthouse,"4848 Civic Center Way, East Los Angeles, CA 90022, United States",-118.1605909,34.034781,Los Angeles County,ChIJBT2yynfPwoARkw4GqMPg5HA,CA
560d9351edc0f0,LA County-Edelman Children's Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:06.459Z,false,,Edmund D. Edelman Children's Courthouse,"201 Centre Plaza Dr, Monterey Park, CA 91754, United States",-118.16677,34.0579695,Los Angeles County,ChIJufPjEZvFwoARt9B-ix2JsEs,CA
5a3911df1a7c35,LA County-El Monte Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:09.828Z,false,,El Monte Courthouse Administration,"11234 Valley Blvd, El Monte, CA 91731, United States",-118.032214,34.0711371,Los Angeles County,ChIJ8da2DqXQwoARHE8GenPwtbA,CA
5241740f92e1d8,LA County-Foltz Criminal Justice Center,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:13.417Z,false,,Clara Shortridge Foltz Criminal Justice Center,"210 W Temple St, Los Angeles, CA 90012, United States",-118.2431479,34.0550012,Los Angeles County,ChIJx6wXBk_GwoARsyoteGq-QRs,CA
a2bbe63ac23f67,LA County-George Deukmejian Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:16.887Z,false,,Governor George Deukmejian Courthouse,"275 Magnolia Ave, Long Beach, CA 90802, United States",-118.1986514,33.76995,Los Angeles County,ChIJ5-zjIDcx3YAR5eo9aFS3Guw,CA
26c62780c84a04,LA County-Glendale Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:20.972Z,false,,Superior Court of California County of Los Angeles Glendale Court,"S Glendale Ave, Glendale, CA 91205, United States",-118.2485227,34.1461699,Los Angeles County,ChIJVenIIAHBwoARiqqKOuSXswo,CA
8513c5a652e580,LA County-Industry Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:24.377Z,false,,Los Angeles County Sheriff,"150 Hudson Ave, City of Industry, CA 91744, United States",-117.9589157,34.0251346,Los Angeles County,ChIJF26wPXDWwoARjOKnhQJYArU,CA
112f13b13dc33c,LA County-Inglewood Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:27.807Z,false,,Inglewood Courthouse,"1 E Regent St 6th floor, Inglewood, CA 90301, United States",-118.3545735,33.9645748,Los Angeles County,ChIJMTAaiwS3woARPsbNGGqb_BI,CA
dbc369b47410c5,LA County-Lakewood Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:31.469Z,false,,Lakewood Sheriff Department,"5130 Clark Ave, Lakewood, CA 90712, United States",-118.1331004,33.8514174,Los Angeles County,ChIJQyjL8Yoy3YARQG2ps6TVRLg,CA
a8b47554667e52,LA County-Lancaster Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:35.067Z,false,,L.A. County Sheriff's Department,"501 W Lancaster Blvd, Lancaster, CA 93534, United States",-118.1377445,34.6990299,Los Angeles County,ChIJc4O9T8hawoARPT5gYEIz3wQ,CA
47b4aed6440ea9,LA County-Lomita Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:38.593Z,false,,Los Angeles County Sheriff Department - Lomita Station,"26123 Narbonne Ave, Lomita, CA 90717, United States",-118.3203585,33.7854797,Los Angeles County,ChIJsZ9lP2pK3YARuq2zj0mIEE0,CA
01bc3781493805,LA County-Los Padrinos Juvenile Hall,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:42.518Z,false,,Los Padrinos Juvenile Hall,"7285 Quill Dr, Downey, CA 90242, United States",-118.1630774,33.9372776,Los Angeles County,ChIJsTYfl5G-woARdlkehYshqxs,CA
a9e6424ba8c3bc,LA County-Malibu/Lost Hills Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:46.424Z,false,,Los Angeles County Sheriffs Department Malibu/Lost Hills Sheriff's Station,"27050 Agoura Rd, Calabasas, CA 91301, United States",-118.7142971,34.1375775,Los Angeles County,ChIJjwi7u9wg6IARrU_z2LM5R5w,CA
f3bbf5a55421e7,LA County-Marina Del Rey Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:49.850Z,false,,Los Angeles County Harbor Patrol,"13851 Fiji Way, Marina Del Rey, CA 90292, United States",-118.4462345,33.9705816,Los Angeles County,ChIJ52Un9HuwwoARuZrkw58L3nA,CA
28f290a8d0e434,LA County-McCourtney Juvenile Center,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:53.182Z,false,,Central Juvenile Hall,"1605 Eastlake Ave, Los Angeles, CA 90033, United States",-118.2071627,34.0641421,Los Angeles County,ChIJGaLSJ3bGwoARG3TI4x78ki8,CA
109bf64eb4b42d,LA County-Men's Central Jail,Los Angeles County CA,,CA,GTL,,2021-04-04T13:55:56.843Z,false,,Men's Central Jail,"441 Bauchet St, Los Angeles, CA 90012, United States",-118.2321102,34.0590853,Los Angeles County,ChIJc77Z4ULGwoARo37qb_EDrFM,CA
9f003d27f45795,LA County-Men's Central Jail IRC,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:01.079Z,false,,Inmate Reception Center,"450 Bauchet St, Los Angeles, CA 90012, United States",-118.2306634,34.0592292,Los Angeles County,ChIJ4WORi0LGwoARHdSuJbxuIxI,CA
514a6184b4706e,LA County-Men's Central Jail:  pro per,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:04.410Z,false,,Men's Central Jail,"441 Bauchet St, Los Angeles, CA 90012, United States",-118.2321102,34.0590853,Los Angeles County,ChIJc77Z4ULGwoARo37qb_EDrFM,CA
cfc7ba803fd90c,LA County-Mental Health Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:06.998Z,false,,LA County Department of Mental Health - San Pedro Clinic,"150 W 7th St, San Pedro, CA 90731, United States",-118.280991,33.7380476,Los Angeles County,ChIJO1O9Jjc23YARYohVZvcc6_A,CA
029ff6f52b0544,LA County-Metropolitan Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:10.677Z,false,,"Metropolitan Courthouse, The Superior Court of California, County of Los Angeles","1945 S Hill St, Los Angeles, CA 90007, United States",-118.2675537,34.0312931,Los Angeles County,ChIJx6wXBk_GwoARDeJgjbVLdTQ,CA
6b03617e721456,LA County-Mira Loma Detention Center,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:14.232Z,false,,Mira Loma Detention Center,"45100 60th St W, Lancaster, CA 93536, United States",-118.2347854,34.7015766,Los Angeles County,ChIJL0FdjT1DwoARHKB5zu3zbyU,CA
a3f3c7b9274149,LA County-Norwalk Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:17.784Z,false,,Norwalk Courthouse,"12720 Norwalk Blvd, Norwalk, CA 90650, United States",-118.0716618,33.9147644,Los Angeles County,ChIJr2ct6dDSwoAR6XA4ZVAOyy8,CA
87d162599034bc,LA County-Norwalk Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:21.047Z,false,,The Los Angeles Sheriffs Department,"12440 Imperial Hwy #120, Norwalk, CA 90650, United States",-118.0663246,33.9163272,Los Angeles County,ChIJ49XI79fSwoARUITnQgmfZQk,CA
df2165dfdf5a68,LA County-Palmdale Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:24.346Z,false,,Palmdale Sheriff's Station,"750 E Ave Q, Palmdale, CA 93550, United States",-118.1173809,34.5866325,Los Angeles County,ChIJB2XbPSZYwoARxUzjJaLNJLI,CA
ffd517523b1736,LA County-Pasadena Courthouse,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:27.628Z,false,,Pasadena Courthouse,"300 E Walnut St, Pasadena, CA 91101, United States",-118.1436125,34.149383,Los Angeles County,ChIJL--aJ2zDwoARmTYZ0BorR34,CA
dabfa758f5620c,LA County-Pico Rivera Sheriff Station,Los Angeles County CA,,CA,GTL,,2021-04-04T13:56:31.183Z,false,,Pico Rivera Sheriff's Station,"6631 Passons Blvd, Pico Rivera, CA 90660, United States",-118.0891188,33.9819801,Los Angeles County,ChIJm0SXJiDSwoARsUv9x-CFuUk,CA
