FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,SHAPE_Length,SHAPE_Area,LONGITUDE,LATITUDE
5786,10006337,DUVAL ACADEMY,7500 RICKER ROAD,JACKSONVILLE,FL,32244,5052,(904) 777-0100,STATE,OPEN,28,DUVAL,12031,USA,922140,CORRECTIONAL INSTITUTIONS,"https://nces.ed.gov/ccd/schoolsearch/, http://www.djj.state.fl.us/programs-facilities/residential-facilities",2019/12/12 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,28,0.00226516269217,269.819092017606,1.7531592865e-07,-81.7734592124999,30.21090736000005
5787,10000350,ESCAMBIA BOYS BASE,640 ROBERTS AVE,PENSACOLA,FL,32511,-999,(850) 453-7490,STATE,OPEN,18,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,"https://nces.ed.gov/ccd/schoolsearch/, http://www.djj.state.fl.us/programs-facilities/residential-facilities",2019/12/12 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,28,0.00317054094523,378.175387752892,5.05929996835e-07,-87.29344750549996,30.40610453500005
5788,10000527,FORT MYERS YOUTH ACADEMY,2515 ORTIZ AVE,FORT MYERS,FL,33905,-999,(239) 210-0940,STATE,OPEN,-999,LEE,12071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.state.fl.us/programs-facilities/residential-facilities,2017/11/06 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,28,0.0032605171525,383.405460245587,5.19960433058e-07,-81.8084361075,26.63235504000005
5789,10004603,GULF ACADEMY,765 EAST SAINT JOHNS AVENUE,HASTINGS,FL,32145,-999,(904) 347-2162,STATE,OPEN,-999,ST. JOHNS,12109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.state.fl.us/programs-facilities/residential-facilities,2017/11/06 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,56,0.00545208628231,667.935118283753,1.74931776243e-06,-81.4900560894999,29.723014263
5790,10006707,SACRAMENTO COUNTY YOUTH DETENTION FACILITY,9601 KIEFER BOULEVARD,SACRAMENTO,CA,95827,-999,(916) 875-6996,COUNTY,OPEN,-999,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,https://saccoprobation.saccounty.net/Institutions/Pages/JuvenileHall.aspx,2018/02/12 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://saccoprobation.saccounty.net/Institutions/Pages/JuvenileHall.aspx,JUVENILE,-999,0.0153021302399,1850.52234973907,5.01348334025e-06,-121.34034563,38.54606628600005
5791,10004577,HASTINGS COMPREHENSIVE MENTAL HEALTH TREATMENT PROGRAM / HASTINGS SUBSTANCE ABUSE PROGRAM,765 EAST SAINT JOHNS AVENUE,HASTINGS,FL,32145,-999,(904) 347-2162,STATE,OPEN,-999,ST. JOHNS,12109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.state.fl.us/programs-facilities/residential-facilities,2017/11/06 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,64,0.0055078427155,673.47817761442,1.8117831791e-06,-81.48890150049999,29.7230064240001
5792,10004605,HIGHLANDS YOUTH ACADEMY,242 SOUTH BOULEVARD,AVON PARK,FL,33825,-999,(863) 452-3815,STATE,CLOSED,0,POLK,12105,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.yoursun.com/sebring/news/highlands-youth-academy-closes-with-contract-expiration/article_65688614-fb24-11e9-941e-5f2b8e98c2e5.html,2019/12/12 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,80,0.0165354460285,1916.37388833982,1.0482817074e-05,-81.36733783349995,27.666038028
5793,10006231,SAN BENITO COUNTY JUVENILE HALL,708 FLYNN ROAD,HOLLISTER,CA,95023,-999,(831) 636-4050,COUNTY,OPEN,-999,SAN BENITO,06069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cosb.us/county-departments/probation/juvenile-hall/,2018/02/12 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://www.cosb.us/county-departments/probation/juvenile-hall/,JUVENILE,124,0.00219574046205,272.201909654449,2.26264292501e-07,-121.41199575,36.8826674930001
5794,10006862,SHELBY COUNTY JUVENILE DETENTION BUREAU,616 ADAMS AVENUE,MEMPHIS,TN,38103,-999,(901) 222-5267,COUNTY,OPEN,-999,SHELBY,47157,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.shelbycountytn.gov/368/Detention-Services-Bureau,2018/04/24 00:00:00,IMAGERY/OTHER,2019/12/08 00:00:00,http://www.shelbycountytn.gov/368/Detention-Services-Bureau,JUVENILE,135,0.00328982235444,394.381484849065,6.00245260446e-07,-90.03947994199996,35.1455311125001
5795,10004616,HILLSBOROUGH GIRLS ACADEMY,9506 EAST COLUMBUS DRIVE,TAMPA,FL,33619,-999,(813) 630-2900,STATE,OPEN,13,HILLSBOROUGH,12057,USA,922140,CORRECTIONAL INSTITUTIONS,"https://nces.ed.gov/ccd/schoolsearch/, http://www.djj.state.fl.us/programs-facilities/residential-facilities",2019/12/12 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,20,0.00209967247229,247.749560635573,2.97513813653e-07,-82.34079728399999,27.968844397000048
5796,10006662,NATCHEZ TRACE YOUTH ACADEMY,415 SEVEN HAWKS LANE,WAVERLY,TN,37185,-999,(931) 296-1183,STATE,OPEN,-999,HUMPHREYS,47085,USA,922140,CORRECTIONAL INSTITUTIONS,https://natcheztraceyouthacademy.com/,2018/01/10 00:00:00,IMAGERY/OTHER,2019/12/06 00:00:00,https://www.natcheztraceyouthacademy.com/,JUVENILE,90,0.00954215362087,1148.53043603692,3.3252642137e-06,-87.86750893749995,35.83323373250005
5797,10000399,JACKSONVILLE YOUTH ACADEMY,4501 LANNIE RD,JACKSONVILLE,FL,32218,-999,(904) 374-1733,STATE,OPEN,-999,DUVAL,12031,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.state.fl.us/programs-facilities/residential-facilities,2017/11/07 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,24,0.00448051830158,535.092351558076,1.2212697911e-06,-81.722060967,30.54140054150005
5798,10004564,JOANN BRIDGES ACADEMY,950 SOUTHWEST GREENVILLE HILLS ROAD,GREENVILLE,FL,32331,-999,(850) 948-2230,STATE,OPEN,23,MADISON,12079,USA,922140,CORRECTIONAL INSTITUTIONS,"https://nces.ed.gov/ccd/schoolsearch/, http://www.djj.state.fl.us/programs-facilities/residential-facilities",2019/12/12 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,http://www.djj.state.fl.us/programs-facilities/residential-facilities,JUVENILE,28,0.00329690008367,394.945980918254,6.36231131371e-07,-83.6164279685,30.4540403075
5799,10006268,BAXTER COUNTY JAIL / SHERIFF,904 HWY 62 W,MOUNTAIN HOME,AR,72653,-999,(870) 425-7000,COUNTY,OPEN,95,BAXTER,05005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.baxtercountysheriff.com/roster-choose,2018/01/26 00:00:00,IMAGERY/OTHER,2019/11/11 00:00:00,https://www.baxtercountysheriff.com/jail,MAXIMUM,-999,0.00211020440764,262.678544201833,2.78177139383e-07,-92.38736512849995,36.333754939
5800,10002404,ST. LOUIS CITY JUSTICE CENTER,200 S TUCKER BLVD,ST. LOUIS,MO,63102,-999,(314) 621-5848,LOCAL,OPEN,613,ST. LOUIS (CITY),29510,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.stlouis-mo.gov/government/departments/public-safety/corrections/,2018/05/18 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.stlouis-mo.gov/government/departments/public-safety/corrections/corrections-home-page-2.cfm,MAXIMUM,860,0.00264750718376,323.571606643789,3.93201257365e-07,-90.1980316274999,38.62588895650005
5801,10005416,CHRISTIAN COUNTY JAIL / SHERIFF,110 WEST ELM STREET,OZARK,MO,65721,-999,(417) 582-1976,COUNTY,OPEN,103,CHRISTIAN,29043,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.christiancountysheriff.net/#,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.christiancountysheriff.net/slider1/,NOT AVAILABLE,96,0.00149967366227,183.541365644557,1.34196624778e-07,-93.20547410199995,37.01948375100005
5802,10005398,CRAWFORD COUNTY JAIL / SHERIFF,212 THIRD ST,STEELVILLE,MO,65565,-999,(573) 775-2125,COUNTY,OPEN,-999,CRAWFORD,29055,USA,922140,CORRECTIONAL INSTITUTIONS,http://crawfordcountymo.net/index_files/Page909.htm,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://crawfordcountymo.net/index_files/Page909.htm,NOT AVAILABLE,96,0.00334187169214,395.507181155351,4.44767194179e-07,-91.35617941699999,37.9661889340001
5803,10005402,DALLAS COUNTY JAIL,204 SOUTH POPLAR STREET,BUFFALO,MO,65622,-999,(417) 345-2441,COUNTY,OPEN,-999,DALLAS,29059,USA,922140,CORRECTIONAL INSTITUTIONS,http://dcsomo.com/,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://dcsomo.com/,NOT AVAILABLE,34,0.0011641785613,144.448906329425,7.6460225455e-08,-93.09037862999995,37.6429887530001
5804,10006564,WILSON CREEK,3992 WEST SUNSHINE,SPRINGFIELD,MO,65807,-999,(417) 888-4050,STATE,OPEN,7,GREENE,29077,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all?page=0,2016/06/30 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,NOT AVAILABLE,JUVENILE,10,0.000962291079535,122.306043659593,5.70258406375e-08,-93.361271812,37.1784007125001
5805,10001635,GREENE COUNTY JUVENILE SERVICES,1111 N ROBBERSON AVE,SPRINGFIELD,MO,65802,-999,(417) 868-4008,COUNTY,OPEN,8,GREENE,29077,USA,922140,CORRECTIONAL INSTITUTIONS,https://greenecountymo.gov/juvenile/,2016/05/05 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://greenecountymo.gov/juvenile/,JUVENILE,24,0.00278582427382,347.849039675415,2.4825461541e-07,-93.2912859205,37.220430437
5806,10005385,GRUNDY COUNTY JAIL / SHERIFF,610 MAIN STREET,TRENTON,MO,64683,-999,(660) 359-2828,COUNTY,OPEN,-999,GRUNDY,29079,USA,922140,CORRECTIONAL INSTITUTIONS,http://mosheriffs.com/view_county.php?name=Grundy,2020/01/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.grundycountymo.com/sheriff.php,NOT AVAILABLE,30,0.00210175016716,260.677014621828,1.63640510284e-07,-93.61925678349999,40.07313950550005
5807,10005399,HICKORY COUNTY JAIL / SHERIFF,254 E DALLAS STREET,HERMITAGE,MO,65668,-999,(417) 745-6415,COUNTY,OPEN,-999,HICKORY,29085,USA,922140,CORRECTIONAL INSTITUTIONS,https://hickorycomo.com/?q=node/83,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://hickorycomo.com/?q=node/83,NOT AVAILABLE,20,0.000964485628828,119.28963859129,5.63578079022e-08,-93.315667289,37.94114572950005
5808,10004069,JASPER COUNTY DETENTION CENTER,405 EAST 5TH ST,CARTHAGE,MO,64836,-999,(417) 624-1601,COUNTY,OPEN,190,JASPER,29097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.jaspercountysheriff.org/Contact.html,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.jaspercountysheriff.org/Detention.html,MAXIMUM,165,0.0032408997713,392.392858564293,4.80343035163e-07,-94.3072958799999,37.17564137200005
5809,10004071,PEMISCOT COUNTY DETENTION CENTER,800 WARD AVE,CARUTHERSVILLE,MO,63830,-999,(573) 333-4101,COUNTY,OPEN,-999,PEMISCOT,29155,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.pemiscotcounty.org/sheriff/,2020/01/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.pemcosheriff.org/index.html,NOT AVAILABLE,128,0.00298926811624,368.522305851001,3.54940650663e-07,-89.6580601775,36.1887730670001
5810,10006811,R. KENNETH ELLIOT CHILDREN'S JUSTICE CENTER,351 EAST KANSAS STREET,LIBERTY,MO,64068,-999,(816) 736-8400,COUNTY,OPEN,-999,CLAY,29047,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.circuit7.net/juvenile,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.circuit7.net/,JUVENILE,-999,0.00226587122413,285.940527648495,3.34844353276e-07,-94.41715153799996,39.24512610150005
5811,10005409,REYNOLDS COUNTY SHERIFF'S DEPARTMENT,2319 GREEN STREET,CENTERVILLE,MO,63633,-999,(573) 648-2491,COUNTY,OPEN,1,REYNOLDS,29179,USA,922140,CORRECTIONAL INSTITUTIONS,https://dps.mo.gov/dir/programs/cvsu/counties/reynolds.php,2020/01/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.facebook.com/pages/category/Law-Enforcement-Agency/Reynolds-County-Sheriffs-Office-417366305287008/,NOT AVAILABLE,16,0.00180530771185,225.29099331051,1.32833105457e-07,-90.95935637,37.435359824
5812,10004057,ST. CHARLES COUNTY JUVENILE JUSTICE CENTER,1700 S RIVER RD,ST. CHARLES,MO,63303,-999,(636) 949-3040,COUNTY,OPEN,-999,ST. CHARLES,29183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sccmo.org/365/Juvenile-Justice-Center,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.sccmo.org/365/Juvenile-Justice-Center,JUVENILE,-999,0.00242361545574,299.538210897085,2.53521304516e-07,-90.49342599099995,38.763068486000094
5813,10006812,ST. FRANCOIS COUNTY JUVENILE DETENTION CENTER,1322 ST. GENEVIEVE AVE,FARMINGTON,MO,63640,-999,(573) 454-2496,COUNTY,OPEN,6,ST. FRANCOIS,29187,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/contractor-audits/StFrancois-County-Juvenile-Detention-Center.pdf,2016/03/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://sfcgov.org/juvenile-detention/,JUVENILE,11,0.00158412777136,199.152277756812,1.11803453974e-07,-90.400343077,37.77623987150005
5814,10004058,BUZZ WESTFALL JAIL / JUSTICE CENTER,100 S CENTRAL AVE,CLAYTON,MO,63105,-999,(314) 615-5245,COUNTY,OPEN,1068,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.stlouisco.com/Your-Government/Justice-Services,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.stlouisco.com/YourGovernment/JusticeServices,MAXIMUM,1232,0.00320260564926,391.773789583889,4.85759399111e-07,-90.3377945995,38.648535433
5815,10005860,ST LOUIS COUNTY JUVENILE DETENTION CENTER,501 SOUTH BRENTWOOD BOULEVARD,SAINT LOUIS,MO,63105,-999,NOT AVAILABLE,COUNTY,CLOSED,-999,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.stlouisco.com/Community/News/Article/677/St-Louis-County-Breaks-Ground-on-122-Million-Family-Courts-Project,2014/05/14 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,NOT AVAILABLE,JUVENILE,-999,0.00415893653741,503.594564267194,7.43493921442e-07,-90.3436473095,38.645086902
5816,10005415,STODDARD COUNTY SHERIFF'S DEPARTMENT,207 SOUTH PRAIRIE STREET,BLOOMFIELD,MO,63825,-999,(573) 568-4654,COUNTY,NOT AVAILABLE,-999,STODDARD,29207,USA,922140,CORRECTIONAL INSTITUTIONS,http://stoddardcosd.com/,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.facebook.com/pages/category/Law-Enforcement-Agency/Stoddard-County-Sheriffs-Office-1520203968305471/,NOT AVAILABLE,-999,0.00125600974993,152.285275605787,7.38566445153e-08,-89.92861629199996,36.8848015490001
5817,10005903,TANEY COUNTY JAIL,266 MAIN STREET,FORSYTH,MO,65653,-999,(417) 546-7251,COUNTY,OPEN,371,TANEY,29213,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.taneycounty.org/index.php?section=departments&department=21,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.taneycounty.org/index.php?section=departments&department=21&page=10414,NOT AVAILABLE,-999,0.00443702216307,526.401875886753,6.47303949323e-07,-93.11664159099996,36.68467517450005
5818,10005878,VERNON COUNTY JAIL / SHERIFF,2040 EAST HUNTER,NEVADA,MO,64772,-999,(417) 283-4400,COUNTY,OPEN,-999,VERNON,29217,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.vernoncosheriff.org/jail,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.vernoncosheriff.org/,NOT AVAILABLE,82,0.00215563035397,262.543482481055,2.13824131013e-07,-94.3318811055,37.839465104000055
5819,10006932,CAPE GIRARDEAU MUNICIPAL JAIL,2530 MARIA LOUISE LANE,CAPE GIRARDEAU,MO,63701,-999,(573) 339-6621,LOCAL,OPEN,-999,CAPE GIRARDEAU,29031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cityofcapegirardeau.org/departments/police/chiefs_message/divisions___units/operations_support_division,2018/05/25 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.cityofcapegirardeau.org/departments/police/chiefs_message/divisions___units/operations_support_division,NOT AVAILABLE,20,0.00262940749183,326.706850237257,3.41550170177e-07,-89.55629791749999,37.31686611400005
5820,10005897,BUTLER COUNTY JUVENILE CENTER,614 LINDSAY AVENUE,POPLAR BLUFF,MO,63901,-999,(573) 359-8736,COUNTY,OPEN,-999,BUTLER,29023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.butlercountyohio.org/juvenilejusticecenter/,2016/02/15 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.butlercountyohio.org/juvenilejusticecenter/index.cfm?page=corrections_jdc,JUVENILE,-999,0.00142095950843,178.856970449676,1.23324189163e-07,-90.39192769499999,36.76030933300005
5821,10005901,NEW MADRID BEND YOUTH CENTER,7960 UNITED STATES HIGHWAY 61,NEW MADRID,MO,63869,-999,(573) 688-5237,STATE,OPEN,21,NEW MADRID,29143,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",2016/06/30 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.schooldigger.com/go/MO/schools/0000902710/school.aspx,JUVENILE,20,0.00585718099264,722.446716926419,2.11402498197e-06,-89.58270341099995,36.570587371500054
5822,10005861,MISSOURI HILLS CAMPUS - DISCOVERY HALL,13315 BELLEFONTAINE ROAD,SAINT LOUIS,MO,63138,-999,(314) 355-8088,STATE,OPEN,12,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,%20https://dss.mo.gov/re/dysar.htm",2016/06/30 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,NOT AVAILABLE,JUVENILE,10,0.000905229232193,111.020458098545,4.70390856445e-08,-90.2185320309999,38.82895251250005
5823,10005891,AURORA CITY JAIL,106 SOUTH ELLIOTT AVENUE,AURORA,MO,65605,-999,(417) 678-4441,LOCAL,OPEN,-999,LAWRENCE,29109,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.aurora-cityhall.org/1177/Aurora-Marionville-Police-Departments,2020/01/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.aurora-cityhall.org/1177/Aurora-Marionville-Police-Departments,NOT AVAILABLE,-999,0.00299628083175,367.628598716504,5.41100894961e-07,-93.71712606899999,36.9744396145001
5824,10001041,LARNED JUVENILE CORRECTIONAL FACILITY,1389 SCENIC DRIVE,LARNED,KS,67550,-999,(620) 285-0300,STATE,CLOSED,0,PAWNEE,20145,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov/newsroom/releases/archive/2017/ljcf,2017/03/03 00:00:00,IMAGERY/OTHER,2019/12/11 00:00:00,http://www.doc.ks.gov/juvenile-services/facilities/lj,JUVENILE,129,0.00866847669223,1070.21196004266,4.71053655379e-06,-99.1474798045,38.170122066000104
5825,10002647,BUTLER COUNTY ADULT DETENTION FACILITY,701 S STONE ROAD,EL DORADO,KS,67042,-999,(316) 320-7766,COUNTY,OPEN,-999,BUTLER,20015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bucoks.com/473/Detention-Division,2018/03/07 00:00:00,IMAGERY/OTHER,2019/12/11 00:00:00,http://www.bucoks.com/384/Sheriff,NOT AVAILABLE,230,0.00600642617904,740.799005665369,1.61463628668e-06,-96.83166756749995,37.811835241
5826,10004878,CLARK COUNTY JAIL,221 WEST 9TH AVENUE,ASHLAND,KS,67831,-999,(620) 635-2802,COUNTY,OPEN,-999,CLARK,20025,USA,922140,CORRECTIONAL INSTITUTIONS,https://clarkcountysheriffks.com/jail-info/,2018/03/08 00:00:00,IMAGERY/OTHER,2019/12/11 00:00:00,https://clarkcountysheriffks.com/,NOT AVAILABLE,8,0.00109300860296,133.136466288173,6.76830658162e-08,-99.76809181599995,37.187151376500054
5827,10004814,BELOIT JUVENILE CORRECTION FACILITY,1720 NORTH HERSEY AVENUE,BELOIT,KS,67420,-999,NOT AVAILABLE,LOCAL,CLOSED,0,MITCHELL,20123,USA,922140,CORRECTIONAL INSTITUTIONS,http://mitchellcountydevelopment.blogspot.com/2009/10/beloit-juvenile-correctional-facility.html,2019/12/11 00:00:00,IMAGERY/OTHER,2019/12/11 00:00:00,NOT AVAILABLE,JUVENILE,-999,0.0101613061599,1271.64811853012,6.28512932288e-06,-98.1087548395,39.476255482000056
5828,10005858,JOHNSON COUNTY JAIL,278 SW 871,CENTERVIEW,MO,64019,-999,(660) 747-6469,COUNTY,OPEN,142,JOHNSON,29101,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.jocomosheriff.org/detention,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://jocomosheriff.org/,NOT AVAILABLE,240,0.00410746145869,503.48307025738,8.72208495599e-07,-93.91591578699995,38.723324044
5829,10005381,ATCHISON COUNTY JAIL / SHERIFF,511 WEST CLAY STREET,ROCK PORT,MO,64482,-999,(660) 744-6271,COUNTY,OPEN,9,ATCHISON,29005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mosheriffs.com/atchison-county-so-to-host-teen-training/,2020/01/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://www.facebook.com/AtchisonCountySO/,NOT AVAILABLE,12,0.00125064400004,155.4562000148,9.13648984292e-08,-95.5195592865,40.41133539750005
5830,10005889,JASPER COUNTY YOUTH DETENTION CENTER,530 PEARL AVENUE,JOPLIN,MO,64801,-999,(417) 623-6676,COUNTY,OPEN,-999,JASPER,29097,USA,922140,CORRECTIONAL INSTITUTIONS,https://jaspercounty.org/courts/juvenilecourt.html,2016/02/15 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,https://jaspercounty.org/courts/juvenilecourt.html,JUVENILE,-999,0.00101841811555,127.108475409219,5.32799007191e-08,-94.51712989549995,37.0858324805001
5831,10005847,PIKE COUNTY JAIL,1600 BUS. 54,BOWLING GREEN,MO,63334,-999,(573) 324-3202,COUNTY,OPEN,-999,PIKE,29163,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.pikecountymo.net/jail-information.html,2020/01/31 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.pikecountymo.net/home.html,NOT AVAILABLE,50,0.00186773637336,230.708386690752,1.33097855528e-07,-91.21090879900001,39.34594838100005
5832,10005892,MISSISSIPPI COUNTY DETENTION CENTER,200 WEST COMMERCIAL STREET,CHARLESTON,MO,63834,-999,(573) 683-2111,COUNTY,OPEN,-999,MISSISSIPPI,29133,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.misscomo.net/countyofficeindex/sheriff.html,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.misscomo.net/countyofficeindex/sheriff.html,NOT AVAILABLE,-999,0.00239223385327,300.709305971955,3.26074698462e-07,-89.3520735565,36.9239336310001
5833,10005840,NODAWAY COUNTY JAIL,404 NORTH VINE STREET,MARYVILLE,MO,64468,-999,(660) 582-7451,COUNTY,OPEN,14,NODAWAY,29147,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nodawaycountysheriff.com/jail-.html,2018/03/26 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.nodawaycountysheriff.com/jail-.html,NOT AVAILABLE,-999,0.00116783800001,146.075999990106,7.59709598025e-08,-94.870798112,40.349033588500106
5834,10005411,WRIGHT COUNTY JAIL,125 COURT SQUARE,HARTVILLE,MO,65667,-999,(417) 741-7576,COUNTY,OPEN,18,WRIGHT,29229,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mosheriffs.com/jail-information/,2018/03/27 00:00:00,IMAGERY/OTHER,2020/01/31 00:00:00,http://www.wrightcountysheriff.net/home.html,NOT AVAILABLE,18,0.0016893074432,212.778504100683,1.22516481854e-07,-92.51100084999999,37.2504510635001
