uid,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,created,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state,g_name_sim,internal_name_sim,max_name_similarity,hidden,HIFLDID,name_override,jurisdiction_override,address_override,longitude_override,latitude_overrride,state_override,county_override,countyFIPS_override,HIFLDID_override,UCLACovid19ID_override,facilityInternal_x,SHAPE_Length,facilityInternal_y,googlePlaceName_x,googlePlaceName_y
8115540bf4ac02,,,,VA,GTL,,2021-04-04T14:07:09.646Z,False,,RAPPAHANNOCK REGIONAL JAIL,"1745 Jefferson Davis Hwy, Stafford, VA 22554, United States",-77.4221551,38.4065939,Stafford County,ChIJ0bJuYybvtokR6WmvOIxhKzo,VA,100.0,14.0,100.0,False,10003251,,,,,,,,,,,REGIONAL JAIL,1375.28516983801,RAPPAHANNOCK REGIONAL JAIL,,
e6656f8444c25c,,,,VA,GTL,,2021-04-04T14:07:23.811Z,False,,WESTERN TIDEWATER REGIONAL JAIL,"2402 Godwin Blvd, Suffolk, VA 23434, United States",-76.5821421,36.7647161,,ChIJQ0RLwe0OsIkRc_Cn-CcNixA,VA,100.0,18.0,100.0,False,10002392,,,,,,,,,,,REGIONAL JAIL,905.1386419512,WESTERN TIDEWATER REGIONAL JAIL,,
598e0f9efa472c,,,,TN,GTL,,2021-04-04T14:06:21.411Z,False,,DICKSON COUNTY JAIL,"150 Doyles Hill Dr, Charlotte, TN 37036, United States",-87.3370599,36.1823009,Dickson County,ChIJ9yxATwi5ZIgR_XC_nYxJt-Y,TN,100.0,18.0,100.0,False,10003512,,,,,,,,,,,COUNTY JAIL,511.344609296346,DICKSON COUNTY JAIL,,
98c092d691ce68,,Madison County TN,,TN,GTL,,2021-04-04T14:06:39.243Z,False,,MADISON COUNTY PENAL FARM,"1524 Westover Rd, Jackson, TN 38301, United States",-88.8819427,35.6094818,Madison County,ChIJa_84fLajfogRnJa7MAl0nq4,TN,100.0,21.0,100.0,False,10003533,,,,,,,,,,,PENAL FARM,497.887861109589,MADISON COUNTY PENAL FARM,,
666459f98f8041,,,,TN,GTL,,2021-04-04T14:06:50.970Z,False,,ROBERTSON COUNTY DETENTION FACILITY,"311 5th Ave E, Springfield, TN 37172, United States",-86.88090509999999,36.5087078,Robertson County,ChIJK1mtEr5VZIgRMLAP4-gkGNI,TN,100.0,16.0,100.0,False,10003490,,,,,,,,,,,DETENTION,755.284085108747,ROBERTSON COUNTY DETENTION FACILITY,,
c1f2fb43890ec5,,Sevier County TN,,TN,GTL,,2021-04-04T14:06:58.852Z,False,,SEVIER COUNTY JAIL,"137 Commerce St, Sevierville, TN 37862, United States",-83.5672202,35.868371,Sevier County,ChIJ3UTi9PP4W4gRQ68xzjhu42s,TN,100.0,19.0,100.0,False,10003525,,,,,,,,,,,COUNTY JAIL ANNEX,334.324595975886,SEVIER COUNTY JAIL,,
a88fd7ce3af4a3,,Tennessee Department of Corrections,,TN,GTL,,2021-04-04T14:07:21.954Z,False,,BLEDSOE COUNTY CORRECTIONAL COMPLEX,"1045 Horsehead Rd, Pikeville, TN 37367, United States",-85.25233519999999,35.7452936,Bledsoe County,ChIJ41DcDSq6YIgR0tyJ7dB5n6E,TN,100.0,16.0,100.0,False,10001713,,,,,,,,,,,BLEDSOE CNTY CORRECTIONAL UNIT 1,4525.62547514674,BLEDSOE COUNTY CORRECTIONAL COMPLEX,,
7af233c928063c,,Tennessee Department of Corrections,,TN,GTL,,2021-04-04T14:07:52.457Z,False,,RIVERBEND MAXIMUM SECURITY INSTITUTION,"7475 Cockrill Bend Blvd, Nashville, TN 37209, United States",-86.8984598,36.1826111,Davidson County,ChIJL37wFNNhZIgRaF2ES7jUTvo,TN,100.0,15.0,100.0,False,10001709,,,,,,,,,,,RIVERBEND MAXIMUM SECURITY,2118.71860780434,RIVERBEND MAXIMUM SECURITY INSTITUTION,,
584f208038f1bf,,Tennessee Department of Corrections,,TN,GTL,,2021-04-04T14:07:56.754Z,False,,TURNEY CENTER INDUSTRIAL COMPLEX,"1499 R W Moore Memorial Rt Hwy, Only, TN 37140, United States",-87.6878606,35.8317666,Hickman County,ChIJ8yawu5mofIgRX-IBAL2UdDg,TN,100.0,17.0,100.0,False,10001014,,,,,,,,,,,TURNEY CENTER ANNEX,3203.6013281558,TURNEY CENTER INDUSTRIAL COMPLEX,,
15313cf9a4787b,,Tennessee Department of Corrections,,TN,GTL,,2021-04-04T14:07:58.002Z,False,,TURNEY CENTER INDUSTRIAL COMPLEX,"1499 R W Moore Memorial Rt Hwy, Only, TN 37140, United States",-87.6878606,35.8317666,Hickman County,ChIJ8yawu5mofIgRX-IBAL2UdDg,TN,100.0,17.0,100.0,False,10001014,,,,,,,,,,,TURNEY CENTER PRISON AND FARM,3203.6013281558,TURNEY CENTER INDUSTRIAL COMPLEX,,
688fb4305e2cb7,,,,TN,GTL,,2021-04-04T14:08:04.196Z,False,,WILSON COUNTY JAIL,"105 E High St, Lebanon, TN 37087, United States",-86.28911649999999,36.2127478,Wilson County,ChIJO5hsGi8gZIgRqOi7CkKb7J0,TN,100.0,29.0,100.0,False,10003509,,,,,,,,,,,JAIL,831.305315793854,WILSON COUNTY JAIL,,
53c69eb1e489fe,,,,TX,GTL,,2021-04-04T14:06:51.341Z,False,,FCI BASTROP,"1341 State Hwy 95, Bastrop, TX 78602, United States",-97.3142161,30.1925664,Bastrop County,ChIJt_QTYQeRRIYRoRPArqqtM0g,TX,100.0,14.0,100.0,False,10000226,,,,,,,,,,,BASTROP FCI,1613.47215476855,FCI BASTROP,,
8a78350fe00c28,,,,TX,GTL,,2021-04-04T14:06:55.617Z,False,,FCI BIG SPRING,"1900 Simler Dr, Big Spring, TX 79720, United States",-101.5085272,32.225259,Howard County,ChIJR0RmBdAi-YYRA4Nkkt-lrKw,TX,100.0,12.0,100.0,False,10001975,,,,,,,,,,,BIG SPRING FCI,1846.04403541611,FCI BIG SPRING,,
aa11adec4a6acc,,,,TX,GTL,,2021-04-04T14:06:59.135Z,False,,FMC CARSWELL,"3000 I St, Fort Worth, TX 76127, United States",-97.4190588,32.7852265,Tarrant County,ChIJY_hhKL10ToYRWyY-fpBjjqY,TX,100.0,13.0,100.0,False,10000165,,,,,,,,,,,CARSWELL FMC,1545.0243855111,FMC CARSWELL,,
79b7a502f6b7ea,,,,TX,GTL,,2021-04-04T14:07:02.570Z,False,,FDC HOUSTON,"1200 Texas Ave, Houston, TX 77002, United States",-95.3606512,29.7583051,Harris County,ChIJLYRSHCW_QIYREWOMti6vZtc,TX,100.0,14.0,100.0,False,10002872,,,,,,,,,,,HOUSTON FDC,333.063325969085,FDC HOUSTON,,
cb3d0191168571,,,,TX,GTL,,2021-04-04T14:07:37.741Z,False,,JOE CORLEY DETENTION FACILITY,"500 Hilbig Rd, Conroe, TX 77301, United States",-95.4478317,30.3358822,Montgomery County,ChIJLcxVTcQ-R4YR2oa36LzuVg8,TX,100.0,12.0,100.0,False,10006301,,,,,,,,,,,JOE CORLEY DETENTION,986.883122779176,JOE CORLEY DETENTION FACILITY,,
2036971f1fad46,,,,TX,GTL,,2021-04-04T14:07:41.999Z,False,,KARNES COUNTY CORRECTIONAL CENTER,"810 Commerce St, Karnes City, TX 78118, United States",-97.9117754,28.8834494,Karnes County,ChIJqyqWpOA2XYYRA5sp_FYkvHA,TX,100.0,17.0,100.0,False,10002904,,,,,,,,,,,KARNES CORRECTIONAL CENTER,569.202715456336,KARNES COUNTY CORRECTIONAL CENTER,,
27b7b32e98f7a6,,,,TX,GTL,,2021-04-04T14:07:51.814Z,False,,VAL VERDE CORRECTIONAL FACILITY,"253 FM 2523, Del Rio, TX 78840, United States",-100.8478671,29.3731905,Val Verde County,ChIJuaKGOxzt9YYRkCxKC41xgMM,TX,100.0,12.0,100.0,False,10002851,,,,,,,,,,,VAL VERDE CORRECTIONAL,1196.60915593659,VAL VERDE CORRECTIONAL FACILITY,,
feff197308bd3f,,,,TX,GTL,,2021-04-04T14:07:57.406Z,False,,COASTAL BEND DETENTION CENTER,"4909 FM2826, Robstown, TX 78380, United States",-97.7547511,27.7370237,Nueces County,ChIJQV9ZNEJ-aIYRIhgyvinR9hU,TX,100.0,19.0,100.0,False,10006314,,,,,,,,,,,COASTAL BEND DETENTION,1540.61551800785,COASTAL BEND DETENTION CENTER,,
5cb3978af77e11,,,,TX,GTL,,2021-04-04T14:07:58.730Z,False,,EAST HIDALGO DETENTION CENTER,"1300 TX-107, La Villa, TX 78562, United States",-97.9181823,26.2957515,Hidalgo County,ChIJM5f9vF-bZYYRvMdz69uVCfU,TX,100.0,12.0,100.0,False,10006315,,,,,,,,,,,EAST HIDALGO DETENTION,1320.47851983179,EAST HIDALGO DETENTION CENTER,,
ad8ad691f26af8,,,,TX,GTL,,2021-04-04T14:08:01.403Z,False,,GALVESTON COUNTY JAIL,"5700 Ball St, Galveston, TX 77551, United States",-94.831404,29.2929677,Galveston County,ChIJ8QTO0TacP4YRp2FMeu_1qOo,TX,100.0,25.0,100.0,False,10002898,,,,,,,,,,,JAIL,1327.21737194282,GALVESTON COUNTY JAIL,,
84224cce926735,,,,TX,GTL,,2021-04-04T14:08:07.608Z,False,,HILL COUNTY JAIL,"406 Hall St, Hillsboro, TX 76645, United States",-97.1440794,32.0052804,Hill County,ChIJ9Qcv5PCoT4YR8NLf8quZ4dQ,TX,100.0,21.0,100.0,False,10002788,,,,,,,,,,,JAIL,464.157825552905,HILL COUNTY JAIL,,
cf9afa9dc28ae5,,,,TX,GTL,,2021-04-04T14:08:09.122Z,False,,HOOD COUNTY JAIL,"400 Deputy Larry Miller Dr, Granbury, TX 76048, United States",-97.8045601,32.4447855,Hood County,ChIJFUUgrJffUYYRvanp6sHBOqw,TX,100.0,21.0,100.0,False,10002773,,,,,,,,,,,JAIL,487.099684059812,HOOD COUNTY JAIL,,
5fde2f20abd7b6,,,,TX,GTL,,2021-04-04T14:08:10.605Z,False,,JEFFERSON COUNTY CORRECTIONAL FACILITY,"5030 US-69, Beaumont, TX 77705, United States",-94.0434615,30.0036996,Jefferson County,ChIJi4YAG3a2PoYRfba19BgjQvs,TX,100.0,15.0,100.0,False,10002855,,,,,,,,,,,CORRECTIONAL,1401.07290844859,JEFFERSON COUNTY CORRECTIONAL FACILITY,,
b9cc5ec1770995,,,,TX,GTL,,2021-04-04T14:08:12.027Z,False,,JEFFERSON COUNTY DOWNTOWN JAIL,"1001 Pearl St, Beaumont, TX 77701, United States",-94.0940046,30.0794565,Jefferson County,ChIJL48NwMbKPoYRgbtRhdKhe2M,TX,100.0,18.0,100.0,False,10002854,,,,,,,,,,,DOWNTOWN JAIL,478.855074857724,JEFFERSON COUNTY DOWNTOWN JAIL,,
389c43c56ccc73,,,,TX,GTL,,2021-04-04T14:08:13.441Z,False,,MINNIE ROGERS JUVENILE JUSTICE CENTER,"5326 US-69, Beaumont, TX 77705, United States",-94.0420192,30.0005245,Jefferson County,ChIJkzQzu23KPoYRmMVJtHvDAUI,TX,100.0,10.0,100.0,False,10002856,,,,,,,,,,,MINNIE ROGERS JUVENILE,531.662845516126,MINNIE ROGERS JUVENILE JUSTICE CENTER,,
a815b5e56269e8,,,,TX,GTL,,2021-04-04T14:08:28.548Z,False,,PASADENA CITY JAIL,"1201 Davis St, Pasadena, TX 77506, United States",-95.1949478,29.6926748,Harris County,ChIJxQcntZyiQIYRv2lebf-2bhQ,TX,100.0,19.0,100.0,False,10001285,,,,,,,,,,,DAVIS STREET CITY JAIL,384.968852853826,PASADENA CITY JAIL,,
dc7dca13438c31,,,,TX,GTL,,2021-04-04T14:08:33.298Z,False,,POTTER COUNTY DETENTION CENTER,"13100 NE 29th Ave, Amarillo, TX 79111, United States",-101.667518,35.2423136,Potter County,ChIJM8VWD2c2AYcRi3ot3OkQ1a8,TX,100.0,12.0,100.0,False,10000153,,,,,,,,,,,COUNTY DETENTION,874.262264825383,POTTER COUNTY DETENTION CENTER,,
58507e7ab28dd2,,,,TX,GTL,,2021-04-04T14:08:34.645Z,False,,RANDALL COUNTY JAIL,"9100 S Georgia St, Amarillo, TX 79118, United States",-101.8676262,35.117355,Randall County,ChIJO3SOYB9FAYcR4oOYltJrxMQ,TX,100.0,27.0,100.0,False,10002708,,,,,,,,,,,DETENTION CENTER,1222.16868888595,RANDALL COUNTY JAIL,,
adcfcca972f08b,,,,TX,GTL,,2021-04-04T14:08:38.936Z,False,,TOM GREEN COUNTY JAIL,"122 W Harris Ave, San Angelo, TX 76903, United States",-100.439895,31.4632247,Tom Green County,ChIJDeKs-PflV4YRxJD0Fhc1_Mw,TX,100.0,17.0,100.0,False,10002819,,,,,,,,,,,ADULT DETENTION,534.208059843308,TOM GREEN COUNTY JAIL,,
813c52f24469eb,,,,TX,GTL,,2021-04-04T14:08:41.460Z,False,,WASHINGTON COUNTY JAIL,"1206 Old Independence Rd, Brenham, TX 77833, United States",-96.3866923,30.1808208,Washington County,ChIJcWzBGw2oRoYRQFGbcs7kos4,TX,100.0,24.0,100.0,False,10002848,,,,,,,,,,,JAIL,369.452571687826,WASHINGTON COUNTY JAIL,,
a7e42f7de3a790,,,,FL,SECURUS,10267.0,2021-03-01T17:26:34.177Z,False,,BAKER COUNTY DETENTION CENTER,"1 Sheriffs Office Dr, Macclenny, FL 32063, United States",-82.1216323,30.2959919,Baker County,ChIJd4q6j1Hz5YgR1r_DFz-gXk8,FL,100.0,12.0,100.0,False,10002156,,,,,,,,,,,BAKER COUNTY DETENTION CENTER (ATTORNEY ONLY),945.088136069906,BAKER COUNTY DETENTION CENTER,,
0e44339d978cdb,WESTON COUNTY DETENTION CENTER,,,WY,SECURUS,10497.0,2021-01-09T17:15:27.051Z,False,,,"25 N Sumner Ave, Newcastle, WY 82701, United States",-104.2033382,43.8560744,Weston County,ChIJT8xS3YSLYocR9E8YuOp6glg,WY,12.0,100.0,100.0,False,10000054,,,,,,,,,,,,204.180669710624,,WESTON COUNTY,WESTON COUNTY DETENTION CENTER
d891c7343d0620,CASS COUNTY JAIL,CASMI,Cass County Sheriffs Office,MI,ICS,10498.0,2021-03-06T02:48:14.693Z,False,,,"321 M-62, Cassopolis, MI 49031, United States",-86.0187741,41.9193868,Cass County,ChIJDXd3PK4mF4gRwLB6csccNpI,MI,21.0,100.0,100.0,False,10005181,,,,,,,,,,,,426.995402347523,,CASS COUNTY JAIL,CASS COUNTY JAIL
7cfed771a6f580,HURON COUNTY JAIL,HURMI,Huron County Sheriffs Office,MI,ICS,10499.0,2021-03-06T02:48:15.493Z,False,,,"120 S Heisterman St, Bad Axe, MI 48413, United States",-82.9985763,43.8015181,Huron County,ChIJ3e1uXKmOJogRL5WjK5xbHrM,MI,20.0,100.0,100.0,False,10005168,,,,,,,,,,,,427.081120615197,,HURON COUNTY JAIL,HURON COUNTY JAIL
465656918980a7,KALKASKA COUNTY JAIL,KALMI,Kalkaska County Sheriffs Office,MI,ICS,10500.0,2021-03-06T02:48:16.975Z,False,,,"605 N Birch St, Kalkaska, MI 49646, United States",-85.1849244,44.7406821,Kalkaska County,ChIJbV9x5E3vH4gRvL3Dt7eqQcs,MI,17.0,100.0,100.0,False,10005159,,,,,,,,,,,,623.694204512744,,KALKASKA COUNTY SHERIFF,KALKASKA COUNTY JAIL
1382c352254532,KENT COUNTY CORRECTIONAL FACILITY,KNTMI,Kent County,MI,ICS,10501.0,2021-03-06T02:48:17.998Z,False,,,"703 Ball Ave NE, Grand Rapids, MI 49503, United States",-85.6328755,42.9749548,Kent County,ChIJhdDVW-KsGYgRyo47RKLI0SY,MI,17.0,100.0,100.0,False,10003831,,,,,,,,,,,,1316.51131167172,,KENT COUNTY JAIL,KENT COUNTY CORRECTIONAL FACILITY
003327f859a04c,LAKE COUNTY JAIL,LKEMI,Lake County Sheriffs Department,MI,ICS,10502.0,2021-03-06T02:48:19.150Z,False,,,"1153 Michigan Ave, Baldwin, MI 49304, United States",-85.8517258,43.90054809999999,Lake County,ChIJ0WBirK3IHogRCTqoUBWakME,MI,21.0,100.0,100.0,False,10005170,,,,,,,,,,,,429.842199996114,,LAKE COUNTY JAIL,LAKE COUNTY JAIL
3f758061c6738d,LIVINGSTON COUNTY JAIL,LIVINGSTONCOMI,Livingston County,MI,ICS,10503.0,2021-03-06T02:48:19.782Z,False,,,"150 S Highlander Way, Howell, MI 48843, United States",-83.9555367,42.612903,Livingston County,ChIJ3x0qQ8c4I4gRNSrSYKH93dQ,MI,24.0,100.0,100.0,False,10001373,,,,,,,,,,,,629.248114446762,,LIVINGSTON COUNTY JAIL,LIVINGSTON COUNTY JAIL
bd2d7f9a349fbc,MACOMB COUNTY JAIL,MCMMI,Macomb County,MI,ICS,10504.0,2021-03-06T02:48:20.511Z,False,,,"43565 Elizabeth Rd, Mt Clemens, MI 48043, United States",-82.8887919,42.6169129,Macomb County,ChIJs-DID2kgJYgRa3uAE5VQTAc,MI,19.0,100.0,100.0,False,10001367,,,,,,,,,,,,831.955033544209,,MACOMB COUNTY JAIL,MACOMB COUNTY JAIL
4914fd019cbde4,MASON COUNTY JAIL,MSNMI,Mason County Sheriffs Office,MI,ICS,10505.0,2021-03-06T02:48:21.377Z,False,,,"302 N Delia St, Ludington, MI 49431, United States",-86.4436482,43.9578619,Mason County,ChIJiZ5JKckQHIgRL7mvCHAJKsE,MI,30.0,100.0,100.0,False,10005167,,,,,,,,,,,,301.171831494373,,MASON COUNTY JAIL,MASON COUNTY JAIL
31c32e69d2fb4d,MONTCALM COUNTY JAIL,MCSMI,Montcalm County Sheriffs Office,MI,ICS,10507.0,2021-03-06T02:48:24.504Z,False,,,"649 N State St, Stanton, MI 48888, United States",-85.0863658,43.3018021,Montcalm County,ChIJ93hoxCGaGIgRJvpn8eV0AOk,MI,26.0,100.0,100.0,False,10003827,,,,,,,,,,,,795.317922168113,,MONTCALM COUNTY JAIL,MONTCALM COUNTY JAIL
efbce19aacf8f7,TUSCOLA COUNTY JAIL,TUSMI,Tuscola County Jail,MI,ICS,10509.0,2021-03-06T02:48:28.275Z,False,,,"420 Court St #1, Caro, MI 48723, United States",-83.3925943,43.4903455,Tuscola County,ChIJgegshBsbJIgRl0Z5QWFF1pM,MI,18.0,100.0,100.0,False,10001356,,,,,,,,,,,,343.220991684965,,TUSCOLA COUNTY SHERIFF,TUSCOLA COUNTY JAIL
ec3f2b34401d8c,OLMSTED COUNTY ADULT DETENTION CENTER,OLMMN,Olmsted County Sheriffs Office,MN,ICS,10510.0,2021-03-06T02:48:32.425Z,False,,,"101 4th St SE, Rochester, MN 55904, United States",-92.4605197,44.0201304,Olmsted County,ChIJa6NSf9jh-YcRSGH-Fb8fu-E,MN,10.0,100.0,100.0,False,10002074,,,,,,,,,,,,404.222312987379,,OLMSTED COUNTY ADULT DETENTION CENTER,OLMSTED COUNTY ADULT DETENTION CENTER
6973385ecbd528,OLMSTED COUNTY WORK RELEASE FACILITY,OLMMN,Olmsted County Sheriffs Office,MN,ICS,10511.0,2021-03-06T02:48:34.590Z,False,,,"101 4th St SE, Rochester, MN 55904, United States",-92.4605197,44.0201304,Olmsted County,ChIJa6NSf9jh-YcRSGH-Fb8fu-E,MN,10.0,100.0,100.0,False,10001338,,,,,,,,,,,,265.671708281519,,OLMSTED COUNTY ADULT DETENTION CENTER,OLMSTED COUNTY WORK RELEASE FACILITY
7e3771adf68543,SUNFLOWER COUNTY JAIL,SUNMS,Sunflower County,MS,ICS,10512.0,2021-03-06T02:48:45.546Z,False,,,"1300 Allen Rd, Indianola, MS 38751, United States",-90.6298475,33.4480134,Sunflower County,ChIJ_0Hifnq1K4YR3MN0ZifG6UI,MS,25.0,100.0,100.0,False,10005551,,,,,,,,,,,,391.227539123225,,SUNFLOWER COUNTY SHERIFF'S OFFICE,SUNFLOWER COUNTY JAIL
03d124ef7a69aa,TALLAHATCHIE COUNTY CORRECTIONAL FACILITY,CCICS,"CoreCivic of Tennessee, LLC",MS,ICS,10513.0,2021-03-06T02:48:46.362Z,False,,,"415 US 49, Tutwiler, MS 38963, United States",-90.4462632,34.0269812,Tallahatchie County,ChIJj0J2RqHvKoYRos8aPbwvSxg,MS,14.0,100.0,100.0,False,10001805,,,,,,,,,,,,2173.18058301534,,TALLAHATCHIE COUNTY CORRECTION,TALLAHATCHIE COUNTY CORRECTIONAL FACILITY
dc2324392d07ab,BOONE COUNTY JAIL,BCSMO,Boone County Sheriffs Department,MO,ICS,10514.0,2021-03-06T02:48:59.020Z,False,,,"2121 County Dr, Columbia, MO 65202, United States",-92.3073175,39.0048301,Boone County,ChIJRSsrwIDI3IcRlHVsBPJatws,MO,20.0,100.0,100.0,False,10004051,,,,,,,,,,,,551.403233159794,,BOONE COUNTY SHERIFF’S DEPARTMENT,BOONE COUNTY JAIL
fa4515139bc88f,JEFFERSON COUNTY JAIL,JEFMO,Jefferson County Sheriffs Office,MO,ICS,10515.0,2021-03-06T02:49:01.076Z,False,,,"510 1st Street, Hillsboro, MO 63050, United States",-90.5657314,38.2309685,Jefferson County,ChIJY3YRf4Dh2IcR-VgvalkWCOY,MO,25.0,100.0,100.0,False,10004063,,,,,,,,,,,,206.867671539978,,JEFFERSON COUNTY JAIL,JEFFERSON COUNTY JAIL
83cb29dde7dfbf,MILLER COUNTY JAIL,MILMO,Miller County Sheriffs Office,MO,ICS,10516.0,2021-03-06T02:49:02.662Z,False,,,"1999 MO-52, Tuscumbia, MO 65082, United States",-92.4624419,38.2406143,Miller County,ChIJiXldOSzLxIcRw3T0mcECLF0,MO,19.0,100.0,100.0,False,10005873,,,,,,,,,,,,240.831396354278,,MILLER COUNTY SHERIFF,MILLER COUNTY JAIL
6436e339ace06f,PLATTE COUNTY DETENTION CENTER,PLTMO,Platte County Sheriffs Office,MO,ICS,10517.0,2021-03-06T02:49:03.274Z,False,,,"415 S 3 St #10, Platte City, MO 64079, United States",-94.780186,39.3714276,Platte County,ChIJmyzlkjlmwIcRDdgIJIZgf68,MO,12.0,100.0,100.0,False,10004045,,,,,,,,,,,,674.843316973394,,PLATTE COUNTY JAIL,PLATTE COUNTY DETENTION CENTER
ba415c5e2a967f,MISSOULA COUNTY DETENTION FACILITY,MISMT,Missoula County Sheriff,MT,ICS,10518.0,2021-03-06T02:49:09.849Z,False,,,"2340 Mullan Rd, Missoula, MT 59808, United States",-114.0272766,46.8828514,Missoula County,ChIJ2SIVPW_OXVMREjAEa6oJIO0,MT,11.0,100.0,100.0,False,10003623,,,,,,,,,,,,1489.62732924422,,MISSOULA COUNTY DETENTION,MISSOULA COUNTY DETENTION FACILITY
b1fdb8c866b499,CROSSROADS CORRECTIONAL CENTER,CCCTL,CoreCivic - CenturyLink,MT,ICS,10519.0,2021-03-06T02:49:19.970Z,False,,,"50 Crossroads Dr, Shelby, MT 59474, United States",-111.8934332,48.5030232,Toole County,ChIJPZKjeMWcaVMRbH-YTwlzurw,MT,12.0,100.0,100.0,False,10001151,,,,,,,,,,,,1619.72475291074,,CROSSROADS CORRECTIONAL CENTER,CROSSROADS CORRECTIONAL CENTER
0ca95557bf8b8a,ELKO COUNTY JAIL,ECSNV,Elko County Sheriffs Office,NV,ICS,10520.0,2021-03-06T02:49:27.486Z,False,,,"775 W Silver St, Elko, NV 89801, United States",-115.7725677,40.8245394,Elko County,ChIJdcna9TgHpoARgOCTdGsWGIk,NV,21.0,100.0,100.0,False,10001314,,,,,,,,,,,,646.094374774589,,ELKO COUNTY JAIL,ELKO COUNTY JAIL
ee614a952f4afa,CLINTON COUNTY JAIL,CLIIL,Clinton County Sheriffs Office,IL,ICS,10522.0,2021-03-06T02:48:21.851Z,False,,,"Clinton County, IL, USA",-89.62516459999999,38.56844419999999,Clinton County,ChIJT1oudq93dogRCuZmt4SST9Y,IL,18.0,100.0,100.0,False,10004723,,,,,,,,,,,,173.026472881994,,CLINTON COUNTY,CLINTON COUNTY JAIL
6239d9382382bb,MADISON COUNTY JAIL,MADIL,Madison County Sheriffs Office,IL,ICS,10523.0,2021-03-06T02:48:23.238Z,False,,,"405 Randle St, Edwardsville, IL 62025, United States",-89.95943679999999,38.812169,Madison County,ChIJ_2uuRNL5dYgRQUUevmcieTY,IL,27.0,100.0,100.0,False,10004720,,,,,,,,,,,,589.700802904391,,MADISON COUNTY JAIL,MADISON COUNTY JAIL
243df0a7962499,MARION COUNTY JAIL,MARIL,Marion County Sheriffs Office,IL,ICS,10524.0,2021-03-06T02:48:23.889Z,False,,,"204 N Washington St, Salem, IL 62881, United States",-88.9441796,38.6283957,Marion County,ChIJFx2ekOCndogR7VtY2Jcw8Pk,IL,29.0,100.0,100.0,False,10001481,,,,,,,,,,,,183.568025857281,,MARION COUNTY SHERIFF,MARION COUNTY JAIL
ac9a5d987cafe7,PERRY COUNTY JAIL,PERIL,Perry County Sheriffs Office,IL,ICS,10525.0,2021-03-06T02:48:26.153Z,False,,,"12 E Water St, Pinckneyville, IL 62274, United States",-89.38204929999999,38.0804868,Perry County,ChIJSbaQqr_4dogRkcT-dFa_vj0,IL,20.0,100.0,100.0,False,10000690,,,,,,,,,,,,190.298404640639,,PERRY COUNTY JAIL,PERRY COUNTY JAIL
ebccd2f70172a4,SANGAMON COUNTY JAIL,SANIL,Sangamon County Sheriffs Office,IL,ICS,10526.0,2021-03-06T02:48:27.025Z,False,,,"1 Sheriff's Plaza, Springfield, IL 62701, United States",-89.64268679999999,39.7999898,Sangamon County,ChIJcwFQH-o5dYgRRr_zpLMeErc,IL,26.0,100.0,100.0,False,10004701,,,,,,,,,,,,352.57155779467,,SANGAMON COUNTY JAIL,SANGAMON COUNTY JAIL
20ff4a3b39f391,BOONE COUNTY JAIL,BONIN,Boone County Sheriffs Office,IN,ICS,10527.0,2021-03-06T02:48:33.605Z,False,,,"1905 Indianapolis Ave, Lebanon, IN 46052, United States",-86.4495285,40.033089,Boone County,ChIJ859KG11OE4gR9RrECmmxTbA,IN,20.0,100.0,100.0,False,10004911,,,,,,,,,,,,437.228133225582,,BOONE COUNTY SHERIFF'S OFFICE,BOONE COUNTY JAIL
1f35e3381ce78f,FAYETTE COUNTY JAIL,FYTIN,Fayette County Sheriffs Office,IN,ICS,10528.0,2021-03-06T02:48:36.145Z,False,,,"412 N Central Ave, Connersville, IN 47331, United States",-85.139692,39.6407308,Fayette County,ChIJr4TQ_Xq7aogRaMOKtQCX-hc,IN,18.0,100.0,100.0,False,10006139,,,,,,,,,,,,388.334189922006,,FAYETTE COUNTY CORRECTION DEPARTMENT,FAYETTE COUNTY JAIL
b912131f7b0428,STEUBEN COUNTY JAIL,STBIN,Steuben County Sheriffs Office,IN,ICS,10529.0,2021-03-06T02:48:38.133Z,False,,,"206 E Gale St, Angola, IN 46703, United States",-84.9977073,41.6339423,Steuben County,ChIJIcOoOj8mFogR_8QbFzAMVy4,IN,27.0,100.0,100.0,False,10004894,,,,,,,,,,,,447.19691936449,,STEUBEN COUNTY JAIL,STEUBEN COUNTY JAIL
4c763be2461a2f,DUBUQUE COUNTY JAIL,DBQIA,Dubuque County,IA,ICS,10530.0,2021-03-06T02:48:40.199Z,False,,,"770 Iowa St, Dubuque, IA 52001, United States",-90.6654305,42.5014453,Dubuque County,ChIJidtUYJor44cRpQ_TCkwkPuM,IA,18.0,100.0,100.0,False,10001857,,,,,,,,,,,,363.451467597985,,DUBUQUE COUNTY JAIL,DUBUQUE COUNTY JAIL
1e16af28802319,JASPER COUNTY JAIL,JASIA,Jasper County Sheriffs Office,IA,ICS,10531.0,2021-03-06T02:48:40.910Z,False,,,"2300 Law Center Dr, Newton, IA 50208, United States",-92.9924601,41.67911489999999,Jasper County,ChIJi1KDK6cb74cRd1a_61RWoh8,IA,19.0,100.0,100.0,False,10004301,,,,,,,,,,,,352.467850665054,,JASPER COUNTY JAIL,JASPER COUNTY JAIL
