,id,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,createdAt,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state,index_right,FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,SHAPE_Le_1,SHAPE_Area,g_name_sim,internal_name_sim,name_override,jurisdiction_override,address_override,longitude_override,latitude_overrride,state_override,county_override,countyFIPS_override,HIFLDID_override,UCLACovid19ID_override
2660,2661, MCI NORFOLK,,,MA,SECURUS,,2021-01-08T21:41:39.985Z,,,MCI - NORFOLK,"2 Clark St, Norfolk, MA 02056, United States",-71.303754,42.118843,Norfolk County,ChIJcRvfk3F75IkRWQQFUWkzoJo,MA,2145,2146,10002101,MCI - NORFOLK,2 CLARK ST,NORFOLK,MA,02056,-999,(508) 660-5900,STATE,OPEN,1417,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-norfolk,MEDIUM,1473,0.0178226696024,2258.4655187366375,1.5969210324e-05,100,100,,,,,,,,,,
2651,2652, BOSTON PRE,,,MA,SECURUS,,2021-01-08T21:35:14.040Z,,,BOSTON PRE-RELEASE CENTER,"430 Canterbury St, Roslindale, MA 02131, United States",-71.10166720000001,42.2926066,Suffolk County,ChIJdyupkVd544kR8y_7rlTjx1A,MA,2065,2066,10002096,JUDGE JOHN CONNELLY YOUTH CENTER,450 CANTERBURY ST,ROSLINDALE,MA,02131,-999,(617) 474-8101,STATE,OPEN,75,SUFFOLK,25025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.publiccounsel.net/ya/wp-content/uploads/sites/6/2015/05/DYS-Metro-Region-Contact-List-4.20151.pdf,2019-12-18,IMAGERY/OTHER,2019-12-18,NOT AVAILABLE,JUVENILE,-999,0.00504815318098,642.6921695697823,8.5833034e-07,46,24,,,,,,,,,,
2651,2652, BOSTON PRE,,,MA,SECURUS,,2021-01-08T21:35:14.040Z,,,BOSTON PRE-RELEASE CENTER,"430 Canterbury St, Roslindale, MA 02131, United States",-71.10166720000001,42.2926066,Suffolk County,ChIJdyupkVd544kR8y_7rlTjx1A,MA,3514,3515,10002095,BOSTON PRE-RELEASE CENTER,430 CANTERBURY ST,ROSLINDALE,MA,02131,-999,(617) 822-5000,STATE,OPEN,106,SUFFOLK,25025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/boston-pre-release-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/boston-pre-release-center,MINIMUM,175,0.00393967852077,502.28050762279463,2.93345519e-07,100,100,,,,,,,,,,
2652,2653, BRIDGEWATER STATE HOSPITAL,,,MA,SECURUS,,2021-01-08T21:35:43.156Z,,,BRIDGEWATER STATE HOSPITAL,"20 Admin Rd, Bridgewater, MA 02324, United States",-70.95210999999999,41.94627699999999,Plymouth County,ChIJU-fGtNOT5IkR2OhgATdd-Ls,MA,3206,3207,10002097,BRIDGEWATER STATE HOSPITAL,20 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-4500,STATE,OPEN,191,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/bridgewater-state-hospital,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/bridgewater-state-hospital,MEDIUM,319,0.0116828730159,1466.0123492637251,9.073956755e-06,100,100,,,,,,,,,,
2656,2657, MASSACHUSETTS TREATMENT CENTER,,,MA,SECURUS,,2021-01-08T21:38:30.867Z,,,MASSACHUSETTS TREATMENT CENTER,"30 Admin Rd, Bridgewater, MA 02324, United States",-70.9571495,41.9466822,Plymouth County,ChIJvU0oTdKT5IkRnqcDnIT5ixM,MA,3206,3207,10002097,BRIDGEWATER STATE HOSPITAL,20 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-4500,STATE,OPEN,191,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/bridgewater-state-hospital,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/bridgewater-state-hospital,MEDIUM,319,0.0116828730159,1466.0123492637251,9.073956755e-06,46,46,,,,,,,,,,
2652,2653, BRIDGEWATER STATE HOSPITAL,,,MA,SECURUS,,2021-01-08T21:35:43.156Z,,,BRIDGEWATER STATE HOSPITAL,"20 Admin Rd, Bridgewater, MA 02324, United States",-70.95210999999999,41.94627699999999,Plymouth County,ChIJU-fGtNOT5IkR2OhgATdd-Ls,MA,2089,2090,10002098,MASSACHUSETTS TREATMENT CENTER,30 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-8100,STATE,OPEN,499,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/massachusetts-treatment-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/massachusetts-treatment-center,MEDIUM,667,0.00962072194159,1310.5249146771878,5.490686667e-06,46,46,,,,,,,,,,
2656,2657, MASSACHUSETTS TREATMENT CENTER,,,MA,SECURUS,,2021-01-08T21:38:30.867Z,,,MASSACHUSETTS TREATMENT CENTER,"30 Admin Rd, Bridgewater, MA 02324, United States",-70.9571495,41.9466822,Plymouth County,ChIJvU0oTdKT5IkRnqcDnIT5ixM,MA,2089,2090,10002098,MASSACHUSETTS TREATMENT CENTER,30 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-8100,STATE,OPEN,499,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/massachusetts-treatment-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/massachusetts-treatment-center,MEDIUM,667,0.00962072194159,1310.5249146771878,5.490686667e-06,100,100,,,,,,,,,,
2664,2665, OLD COLONY CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:44:23.571Z,,,OLD COLONY CORRECTIONAL CENTER,"1 Admin Rd, Bridgewater, MA 02324, United States",-70.958108,41.94950499999999,Plymouth County,ChIJ06cOzNOT5IkRcDpUBd6jXMw,MA,2089,2090,10002098,MASSACHUSETTS TREATMENT CENTER,30 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-8100,STATE,OPEN,499,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/massachusetts-treatment-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/massachusetts-treatment-center,MEDIUM,667,0.00962072194159,1310.5249146771878,5.490686667e-06,43,43,,,,,,,,,,
2652,2653, BRIDGEWATER STATE HOSPITAL,,,MA,SECURUS,,2021-01-08T21:35:43.156Z,,,BRIDGEWATER STATE HOSPITAL,"20 Admin Rd, Bridgewater, MA 02324, United States",-70.95210999999999,41.94627699999999,Plymouth County,ChIJU-fGtNOT5IkR2OhgATdd-Ls,MA,2159,2160,10004451,OLD COLONY CORRECTIONAL CENTER,1 ADMINISTRATION ROAD,BRIDGEWATER,MA,02324,-999,(508) 279-6000,STATE,OPEN,702,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/old-colony-correctional-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/old-colony-correctional-center,MEDIUM,757,0.0126339592669,1577.3758625921655,9.798880692e-06,36,36,,,,,,,,,,
2656,2657, MASSACHUSETTS TREATMENT CENTER,,,MA,SECURUS,,2021-01-08T21:38:30.867Z,,,MASSACHUSETTS TREATMENT CENTER,"30 Admin Rd, Bridgewater, MA 02324, United States",-70.9571495,41.9466822,Plymouth County,ChIJvU0oTdKT5IkRnqcDnIT5ixM,MA,2159,2160,10004451,OLD COLONY CORRECTIONAL CENTER,1 ADMINISTRATION ROAD,BRIDGEWATER,MA,02324,-999,(508) 279-6000,STATE,OPEN,702,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/old-colony-correctional-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/old-colony-correctional-center,MEDIUM,757,0.0126339592669,1577.3758625921655,9.798880692e-06,43,43,,,,,,,,,,
2664,2665, OLD COLONY CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:44:23.571Z,,,OLD COLONY CORRECTIONAL CENTER,"1 Admin Rd, Bridgewater, MA 02324, United States",-70.958108,41.94950499999999,Plymouth County,ChIJ06cOzNOT5IkRcDpUBd6jXMw,MA,2159,2160,10004451,OLD COLONY CORRECTIONAL CENTER,1 ADMINISTRATION ROAD,BRIDGEWATER,MA,02324,-999,(508) 279-6000,STATE,OPEN,702,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/old-colony-correctional-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/old-colony-correctional-center,MEDIUM,757,0.0126339592669,1577.3758625921655,9.798880692e-06,100,100,,,,,,,,,,
2653,2654, LEMUEL SHATTUCK HOSPITAL CORRECTIONAL UNIT,,,MA,SECURUS,,2021-01-08T21:36:13.638Z,,,LEMUEL SHATTUCK HOSPITAL CORRECTIONAL UNIT,"180 Morton St, Jamaica Plain, MA 02130, United States",-71.1029198,42.3003994,Suffolk County,ChIJzYKtWlx544kR8I_eo2XWyqU,MA,2140,2141,10001401,LEMUEL SHATTUCK HOSPITAL CORRECTIONAL UNIT,180 MORTON ST,JAMAICA PLAIN,MA,02130,-999,(617) 522-7585,STATE,OPEN,19,SUFFOLK,25025,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/lemuel-shattuck-hospital-correctional-unit,MEDIUM,29,0.0023799848834,301.0859186510433,2.47399154e-07,100,100,,,,,,,,,,
2654,2655, MASAC CIVIL COMMITS,,,MA,SECURUS,,2021-01-08T21:37:24.056Z,,,MASAC AT PLYMOUTH,"1 Bumps Pond Rd, Plymouth, MA 02360, United States",-70.6612414,41.848799,Plymouth County,ChIJ7wjTaFy45IkRlJqnN-04KvM,MA,2029,2030,10001404,MASAC AT PLYMOUTH,1 BUMP POND RD,PLYMOUTH,MA,02360,-999,(508) 291-2441,STATE,OPEN,262,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/masac-at-plymouth,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/masac-at-plymouth,MINIMUM,275,0.0108462896868,1406.496102508031,4.074844795e-06,100,50,,,,,,,,,,
2655,2656, MASS ALCOHOL & SUBSTANCE ABUSE CENTER,,,MA,SECURUS,,2021-01-08T21:37:54.043Z,,,MASAC AT PLYMOUTH,"1 Bumps Pond Rd, Plymouth, MA 02360, United States",-70.6612414,41.848799,Plymouth County,ChIJ7wjTaFy45IkRlJqnN-04KvM,MA,2029,2030,10001404,MASAC AT PLYMOUTH,1 BUMP POND RD,PLYMOUTH,MA,02360,-999,(508) 291-2441,STATE,OPEN,262,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/masac-at-plymouth,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/masac-at-plymouth,MINIMUM,275,0.0108462896868,1406.496102508031,4.074844795e-06,100,35,,,,,,,,,,
2656,2657, MASSACHUSETTS TREATMENT CENTER,,,MA,SECURUS,,2021-01-08T21:38:30.867Z,,,MASSACHUSETTS TREATMENT CENTER,"30 Admin Rd, Bridgewater, MA 02324, United States",-70.9571495,41.9466822,Plymouth County,ChIJvU0oTdKT5IkRnqcDnIT5ixM,MA,2027,2028,10002099,MASSACHUSETTS ALCOHOL AND SUBSTANCE ABUSE CENTER,2 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-3500,STATE,CLOSED,0,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.enterprisenews.com/news/20170504/nine-briefly-escape-from-state-substance-abuse-facility-amid-move-to-plymouth,2017-05-04,IMAGERY/OTHER,2019-12-18,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/massachusetts-alcohol-and-substance-abuse-center.html,MINIMUM,236,0.0146843868455,1967.9031947850995,4.777588452e-06,80,80,,,,,,,,,,
2664,2665, OLD COLONY CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:44:23.571Z,,,OLD COLONY CORRECTIONAL CENTER,"1 Admin Rd, Bridgewater, MA 02324, United States",-70.958108,41.94950499999999,Plymouth County,ChIJ06cOzNOT5IkRcDpUBd6jXMw,MA,2027,2028,10002099,MASSACHUSETTS ALCOHOL AND SUBSTANCE ABUSE CENTER,2 ADMINISTRATION RD,BRIDGEWATER,MA,02324,-999,(508) 279-3500,STATE,CLOSED,0,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.enterprisenews.com/news/20170504/nine-briefly-escape-from-state-substance-abuse-facility-amid-move-to-plymouth,2017-05-04,IMAGERY/OTHER,2019-12-18,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/massachusetts-alcohol-and-substance-abuse-center.html,MINIMUM,236,0.0146843868455,1967.9031947850995,4.777588452e-06,41,41,,,,,,,,,,
2657,2658, MCI CEDAR JUNCTION,,,MA,SECURUS,,2021-01-08T21:39:19.932Z,,,MCI-CEDAR JUNCTION,"MA-1A, South Walpole, MA 02071, United States",-71.2904829,42.1043782,Norfolk County,ChIJg2yAa1975IkRS7nSD3gjG3Q,MA,2141,2142,10001408,MCI - CEDAR JUNCTION,2405 MAIN ST,SOUTH WALPOLE,MA,02071,-999,(508) 660-8000,STATE,OPEN,711,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-cedar-junction,MAXIMUM,646,0.0160394617808,2039.4246117728965,1.4822131396e-05,100,100,,,,,,,,,,
2665,2666, PONDVILLE CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:45:01.275Z,,,PONDVILLE CORRECTIONAL CENTER,"1 Industries Dr, Norfolk, MA 02056, United States",-71.2925813,42.1087932,Norfolk County,ChIJBTul12B75IkRZ8f7SlVfqu4,MA,2141,2142,10001408,MCI - CEDAR JUNCTION,2405 MAIN ST,SOUTH WALPOLE,MA,02071,-999,(508) 660-8000,STATE,OPEN,711,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-cedar-junction,MAXIMUM,646,0.0160394617808,2039.4246117728965,1.4822131396e-05,47,47,,,,,,,,,,
2657,2658, MCI CEDAR JUNCTION,,,MA,SECURUS,,2021-01-08T21:39:19.932Z,,,MCI-CEDAR JUNCTION,"MA-1A, South Walpole, MA 02071, United States",-71.2904829,42.1043782,Norfolk County,ChIJg2yAa1975IkRS7nSD3gjG3Q,MA,2160,2161,10000282,PONDVILLE CORRECTIONAL CENTER,1 INDUSTRIES DR,NORFOLK,MA,02056,-999,(508) 660-3924,STATE,OPEN,150,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/pondville-correctional-center,MINIMUM,204,0.00806282310566,1018.0608970204831,1.937944206e-06,47,47,,,,,,,,,,
2665,2666, PONDVILLE CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:45:01.275Z,,,PONDVILLE CORRECTIONAL CENTER,"1 Industries Dr, Norfolk, MA 02056, United States",-71.2925813,42.1087932,Norfolk County,ChIJBTul12B75IkRZ8f7SlVfqu4,MA,2160,2161,10000282,PONDVILLE CORRECTIONAL CENTER,1 INDUSTRIES DR,NORFOLK,MA,02056,-999,(508) 660-3924,STATE,OPEN,150,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/pondville-correctional-center,MINIMUM,204,0.00806282310566,1018.0608970204831,1.937944206e-06,100,100,,,,,,,,,,
2658,2659, MCI CONCORD,,,MA,SECURUS,,2021-01-08T21:40:10.164Z,,,MCI-CONCORD,"965 Elm St, Concord, MA 01742, United States",-71.395797,42.465261,Middlesex County,ChIJr9ZrlZeQ44kR6E5paMyol4M,MA,3042,3043,10000281,MCI - CONCORD,965 ELM ST,CONCORD,MA,01742,-999,(978) 405-6100,STATE,OPEN,727,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/mci-concord,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-concord,MEDIUM,752,0.0140535438986,1821.0307507429757,1.0462228839e-05,100,100,,,,,,,,,,
2659,2660, MCI FRAMINGHAM,,,MA,SECURUS,,2021-01-08T21:41:03.467Z,,,MCI-FRAMINGHAM,"99 Loring Dr, Framingham, MA 01702, United States",-71.4086008,42.2672627,Middlesex County,ChIJR-e5kCKI44kR5doqP5ayWrU,MA,2161,2162,10004443,SOUTH MIDDLESEX CORRECTIONAL CENTER,135 WESTERN AVENUE,FRAMINGHAM,MA,01701,-999,(508) 875-2883,STATE,OPEN,112,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/south-middlesex-correctional-center,MINIMUM,185,0.00373211189266,471.53114954983505,4.12284764e-07,29,29,,,,,,,,,,
2666,2667, SOUTH MIDDLESEX CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:45:50.856Z,,,SOUTH MIDDLESEX CORRECTIONAL CENTER,"135 Western Ave, Framingham, MA 01701, United States",-71.405962,42.2653445,Middlesex County,ChIJexQ_DRiI44kRpxcA7no3E34,MA,2161,2162,10004443,SOUTH MIDDLESEX CORRECTIONAL CENTER,135 WESTERN AVENUE,FRAMINGHAM,MA,01701,-999,(508) 875-2883,STATE,OPEN,112,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/south-middlesex-correctional-center,MINIMUM,185,0.00373211189266,471.53114954983505,4.12284764e-07,100,100,,,,,,,,,,
2659,2660, MCI FRAMINGHAM,,,MA,SECURUS,,2021-01-08T21:41:03.467Z,,,MCI-FRAMINGHAM,"99 Loring Dr, Framingham, MA 01702, United States",-71.4086008,42.2672627,Middlesex County,ChIJR-e5kCKI44kR5doqP5ayWrU,MA,2142,2143,10004444,MCI - FRAMINGHAM,99 LORING DRIVE,FRAMINGHAM,MA,01701,-999,(508) 532-5100,STATE,OPEN,478,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-framingham,MEDIUM,572,0.0115076602609,1538.9303319242788,7.579987132e-06,100,100,,,,,,,,,,
2666,2667, SOUTH MIDDLESEX CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:45:50.856Z,,,SOUTH MIDDLESEX CORRECTIONAL CENTER,"135 Western Ave, Framingham, MA 01701, United States",-71.405962,42.2653445,Middlesex County,ChIJexQ_DRiI44kRpxcA7no3E34,MA,2142,2143,10004444,MCI - FRAMINGHAM,99 LORING DRIVE,FRAMINGHAM,MA,01701,-999,(508) 532-5100,STATE,OPEN,478,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-framingham,MEDIUM,572,0.0115076602609,1538.9303319242788,7.579987132e-06,29,29,,,,,,,,,,
2661,2662, MCI SHIRLEY,,,MA,SECURUS,,2021-01-08T21:42:27.862Z,,,MCI-SHIRLEY,"Harvard Rd, Shirley, MA 01464, United States",-71.64648009999999,42.5264114,Middlesex County,ChIJJ3S4dObr44kRxUqdKih--ro,MA,2163,2164,10001396,SOUZA-BARANOWSKI CORRECTIONAL CENTER,1 HARVARD RD,SHIRLEY,MA,01464,-999,(978) 514-6500,STATE,OPEN,1075,WORCESTER,25027,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/souza-baranowski-correctional-center,MAXIMUM,1410,0.0111127778855,1425.1587593826919,7.357738928e-06,17,17,,,,,,,,,,
2667,2668, SOUZA,,,MA,SECURUS,,2021-01-08T21:46:21.661Z,,,SOUZA-BARANOWSKI CORRECTIONAL CENTER,"100 Harvard Rd, Shirley, MA 01464, United States",-71.6500077,42.5236744,Worcester County,ChIJ73YaZbvr44kRgvrV5_GQ9a4,MA,2163,2164,10001396,SOUZA-BARANOWSKI CORRECTIONAL CENTER,1 HARVARD RD,SHIRLEY,MA,01464,-999,(978) 514-6500,STATE,OPEN,1075,WORCESTER,25027,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/souza-baranowski-correctional-center,MAXIMUM,1410,0.0111127778855,1425.1587593826919,7.357738928e-06,100,100,,,,,,,,,,
2661,2662, MCI SHIRLEY,,,MA,SECURUS,,2021-01-08T21:42:27.862Z,,,MCI-SHIRLEY,"Harvard Rd, Shirley, MA 01464, United States",-71.64648009999999,42.5264114,Middlesex County,ChIJJ3S4dObr44kRxUqdKih--ro,MA,2149,2150,10001393,MCI - SHIRLEY,1 HARVARD RD,SHIRLEY,MA,01464,-999,(978) 425-4341,STATE,OPEN,1476,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-shirley,MEDIUM,1455,0.02204015403,2590.067625555941,1.7641937119e-05,100,100,,,,,,,,,,
2667,2668, SOUZA,,,MA,SECURUS,,2021-01-08T21:46:21.661Z,,,SOUZA-BARANOWSKI CORRECTIONAL CENTER,"100 Harvard Rd, Shirley, MA 01464, United States",-71.6500077,42.5236744,Worcester County,ChIJ73YaZbvr44kRgvrV5_GQ9a4,MA,2149,2150,10001393,MCI - SHIRLEY,1 HARVARD RD,SHIRLEY,MA,01464,-999,(978) 425-4341,STATE,OPEN,1476,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/mci-shirley,MEDIUM,1455,0.02204015403,2590.067625555941,1.7641937119e-05,17,12,,,,,,,,,,
2662,2663, NORTH CENTRAL CORRECTIONAL INSTITUTION,,,MA,SECURUS,,2021-01-08T21:42:56.169Z,,,NORTH CENTRAL CORRECTIONAL INSTITUTE,"500 Colony Rd, Gardner, MA 01440, United States",-71.940303,42.578701,Worcester County,ChIJSVt-P1Vf4YkR_TYZL4ltN4s,MA,2152,2153,10004449,NORTH CENTRAL CORRECTIONAL INSTITUTION,500 COLONY ROAD,GARDNER,MA,01440,-999,(978) 630-6000,STATE,OPEN,959,WORCESTER,25027,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/locations/north-central-correctional-institution,MEDIUM,1012,0.0144192034618,1824.0827868566307,1.3294040923e-05,95,100,,,,,,,,,,
2663,2664, NORTHEASTERN CORRECTIONAL CENTER,,,MA,SECURUS,,2021-01-08T21:43:46.493Z,,,NORTHEAST CORRECTIONAL CENTER,"1 Barretts Mill Rd, Concord, MA 01742, United States",-71.39809199999999,42.472193,Middlesex County,ChIJh5D_mbuQ44kRfsK-yyAhqeM,MA,2153,2154,10001392,NORTHEASTERN CORRECTIONAL INSTITUTION,1 BARRETTS MILL RD,WEST CONCORD,MA,01742,-999,(978) 371-7941,STATE,OPEN,193,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mass.gov/locations/northeastern-correctional-center,2017-09-04,IMAGERY/OTHER,2019-12-18,https://www.mass.gov/prison/locations,MINIMUM,277,0.0127080022376,1630.0149257676921,7.340639639e-06,76,88,,,,,,,,,,
2668,2669,MIDDLESEX BILLERICA HOC,,,MA,SECURUS,,2021-01-08T21:46:55.747Z,,,MIDDLESEX HOUSE OF CORRECTION AND JAIL,"269 Treble Cove Rd, North Billerica, MA 01862, United States",-71.3030112,42.5557722,Middlesex County,ChIJVYP9lRGi44kRW-wsMfz_lGo,MA,3341,3342,10005183,MIDDLESEX COUNTY JAIL AND HOUSE OF CORRECTION,269 TREBLE COVE RD.,BILLERICA,MA,01862,-999,(978) 667-1711,COUNTY,OPEN,985,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/docs/doc/research-reports/overcrowding/2017-1stqtr-prisoncapacity-report.pdf,2017-03-27,IMAGERY/OTHER,2019-12-18,https://www.middlesexsheriff.org/middlesex-jail-house-correction,MAXIMUM,1501,0.010837958472,1428.499828343267,4.399069227e-06,100,56,,,,,,,,,,
2670,2671,PLYMOUTH COUNTY CORRECTIONAL FACILITY,,,MA,SECURUS,,2021-01-08T21:48:15.744Z,,,PLYMOUTH COUNTY CORRECTIONAL FACILITY,"26 Long Pond Rd, Plymouth, MA 02360, United States",-70.652014,41.9311715,Plymouth County,ChIJQQjgI1u65IkRiHnkOMt4pNs,MA,3041,3042,10001405,PLYMOUTH COUNTY CORRECTIONAL FACILITY,26 LONG POND RD,PLYMOUTH,MA,02360,-999,(508) 830-6200,COUNTY,OPEN,1069,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/docs/doc/research-reports/overcrowding/2017-1stqtr-prisoncapacity-report.pdf,2017-03-27,IMAGERY/OTHER,2019-12-18,https://www.pcsdma.org/pccf.html,MAXIMUM,1140,0.0091155066214,1169.2014039089715,3.646075421e-06,100,100,,,,,,,,,,
